iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,2,4,0,0,0,0,0,0,-11187.2,-2.93617e-14,0,243.432,-3.52429e-12,4488,0,0,0,0,0,0,-8136.03,5.55112e-14,0,161.52,-2.44249e-12,3169.48
0,0,4,2,4,0,0,0,0,0,0,-13886,0.00494246,-1311.63,-179.339,-0.00217942,5271.11,0,0,0,0,0,0,-5282.76,0.0003772,1834.14,737.972,-0.00186399,2302.18
1,0.0005,4,2,4,0,0,0,0,0,0,-10853.3,-2.67757,-3206.73,-802.77,-0.967682,3898.13,0,0,0,0,0,0,-3524.5,4.27451,694.086,278.685,6.83144,1495.98
2,0.001,4,2,4,0,0,0,0,0,0,-7878.21,-48.1665,-3828.88,-950.351,-21.1578,2739.98,0,0,0,0,0,0,-2202.1,-8.64772,-65.6252,28.4326,16.3298,951.375
3,0.0015,4,2,4,0,0,0,0,0,0,-5612.04,-95.4414,-3508.75,-839.81,-55.6343,1900.37,0,0,0,0,0,0,-1371.67,-28.9634,-348.237,-60.6664,13.5344,607.13
4,0.002,4,2,4,0,0,0,0,0,0,-4008.77,-126.561,-2831.16,-654.913,-83.5165,1333.03,0,0,0,0,0,0,-882.379,-43.0018,-376.92,-73.2171,7.66881,398.82
5,0.0025,4,2,4,0,0,0,0,0,0,-2894.97,-144.908,-2133.87,-480.881,-100.565,960.272,0,0,0,0,0,0,-593.445,-51.5358,-310.725,-58.7276,2.61221,274.672
6,0.003,4,2,4,0,0,0,0,0,0,-2125.74,-155.02,-1552.59,-344.483,-108.881,718.537,0,0,0,0,0,0,-418.549,-56.5266,-227.057,-39.099,-0.476284,201.343
7,0.0035,4,2,4,0,0,0,0,0,0,-1596.28,-160.584,-1115.56,-246.946,-111.963,561.47,0,0,0,0,0,0,-309.906,-59.3834,-155.189,-22.2802,-2.04801,158.395
8,0.004,4,2,4,0,0,0,0,0,0,-1234.54,-163.614,-806.089,-180.687,-112.666,459.346,0,0,0,0,0,0,-241.054,-60.797,-101.533,-9.82215,-2.68421,133.565
9,0.0045,4,2,4,0,0,0,0,0,0,-988.679,-165.332,-595.178,-137.183,-112.448,392.508,0,0,0,0,0,0,-196.516,-61.2683,-63.6758,-0.729651,-2.74351,118.915
10,0.005,4,2,4,0,0,0,0,0,0,-821.792,-166.724,-455.067,-109.391,-112.281,347.627,0,0,0,0,0,0,-166.903,-61.3604,-38.2628,5.2797,-2.6855,109.347
11,0.0055,4,2,4,0,0,0,0,0,0,-708.263,-168.016,-363.53,-91.9031,-112.478,317.108,0,0,0,0,0,0,-146.871,-60.9317,-21.654,8.95279,-2.65361,102.793
12,0.006,4,2,4,0,0,0,0,0,0,-630.322,-169.27,-303.994,-80.8877,-113.07,295.871,0,0,0,0,0,0,-133.051,-59.9964,-10.7242,11.273,-2.53583,97.9443
13,0.0065,4,2,4,0,0,0,0,0,0,-575.55,-170.583,-265.134,-73.9206,-113.959,280.452,0,0,0,0,0,0,-123.069,-58.7397,-3.51597,12.7233,-2.41127,94.0293
14,0.007,4,2,4,0,0,0,0,0,0,-536.078,-171.936,-239.236,-69.2906,-115.028,269.148,0,0,0,0,0,0,-115.852,-57.4301,1.2904,13.6219,-2.25958,90.9971
15,0.0075,4,2,4,0,0,0,0,0,0,-506.563,-173.299,-221.581,-66.1049,-116.243,260.495,0,0,0,0,0,0,-110.871,-56.2476,4.84888,14.4553,-2.03163,89.2322
16,0.008,4,2,4,0,0,0,0,0,0,-483.815,-174.757,-208.966,-63.6637,-117.491,253.899,0,0,0,0,0,0,-107.806,-55.3834,7.61622,15.1433,-1.6677,88.8782
17,0.0085,4,2,4,0,0,0,0,0,0,-465.45,-176.351,-199.558,-61.6401,-118.869,248.642,0,0,0,0,0,0,-105.886,-54.6929,10.0267,16.0511,-1.21739,89.264
18,0.009,4,2,4,0,0,0,0,0,0,-450.292,-178.083,-192.453,-60.1504,-120.291,244.491,0,0,0,0,0,0,-104.95,-54.1329,12.2818,17.0418,-0.723963,90.2018
19,0.0095,4,2,4,0,0,0,0,0,0,-437.384,-179.668,-186.698,-58.8424,-121.712,241.144,0,0,0,0,0,0,-105.071,-53.742,14.4939,18.2274,-0.117772,91.9692
20,0.01,4,2,4,0,0,0,0,0,0,-425.8,-181.028,-181.858,-57.6981,-123.071,238.048,0,0,0,0,0,0,-106.002,-53.6297,16.6339,19.5051,0.502516,94.3644
21,0.0105,4,2,4,0,0,0,0,0,0,-415.111,-182.161,-177.996,-56.9064,-124.476,235.027,0,0,0,0,0,0,-107.003,-53.3676,18.645,20.7367,1.13468,96.4465
22,0.011,4,2,4,0,0,0,0,0,0,-405.069,-183.04,-175.015,-56.4524,-125.983,231.963,0,0,0,0,0,0,-108.069,-52.8413,20.6092,21.9698,1.7305,98.1979
23,0.0115,4,2,4,0,0,0,0,0,0,-395.767,-183.807,-172.927,-56.4668,-127.531,229.177,0,0,0,0,0,0,-108.65,-52.1139,22.0476,22.724,2.06927,99.1035
24,0.012,4,2,4,0,0,0,0,0,0,-387.307,-184.367,-171.243,-56.4603,-129.003,226.806,0,0,0,0,0,0,-109.086,-50.9642,23.2071,23.2873,2.30231,99.658
25,0.0125,4,2,4,0,0,0,0,0,0,-379.578,-184.851,-169.661,-56.2426,-130.35,224.884,0,0,0,0,0,0,-109.314,-49.6481,24.0363,23.6392,2.36306,99.8717
26,0.013,4,2,4,0,0,0,0,0,0,-372.629,-185.421,-168.222,-55.9106,-131.56,223.579,0,0,0,0,0,0,-109.75,-48.5013,24.7012,23.8387,2.39846,100.266
27,0.0135,4,2,4,0,0,0,0,0,0,-366.218,-185.983,-166.836,-55.4372,-132.626,222.491,0,0,0,0,0,0,-110.274,-47.4478,25.3214,23.9272,2.5138,100.899
28,0.014,4,2,4,0,0,0,0,0,0,-360.567,-186.698,-165.472,-54.8093,-133.554,222.003,0,0,0,0,0,0,-110.585,-46.3116,26.2896,24.2092,2.94178,101.206
29,0.0145,4,2,4,0,0,0,0,0,0,-355.442,-187.565,-163.92,-53.8457,-134.335,221.824,0,0,0,0,0,0,-111,-45.4391,27.439,24.7033,3.59241,101.751
30,0.015,4,2,4,0,0,0,0,0,0,-350.706,-188.576,-162.394,-52.8055,-135.083,221.884,0,0,0,0,0,0,-111.864,-44.7838,29.0293,25.6847,4.52347,102.924
31,0.0155,4,2,4,0,0,0,0,0,0,-346.102,-189.719,-161.015,-51.8909,-135.776,221.897,0,0,0,0,0,0,-112.813,-44.3915,30.7834,26.8899,5.51199,104.304
32,0.016,4,2,4,0,0,0,0,0,0,-341.75,-190.881,-159.771,-51.0893,-136.532,221.951,0,0,0,0,0,0,-113.794,-44.157,32.4632,28.0472,6.51337,105.75
33,0.0165,4,2,4,0,0,0,0,0,0,-337.689,-192.025,-158.731,-50.453,-137.408,222.05,0,0,0,0,0,0,-114.92,-43.9034,34.0494,29.1746,7.51351,107.296
34,0.017,4,2,4,0,0,0,0,0,0,-334.034,-193.158,-158.317,-50.3998,-138.511,222.206,0,0,0,0,0,0,-115.946,-43.55,35.5329,30.24,8.47675,108.689
35,0.0175,4,2,4,0,0,0,0,0,0,-330.543,-194.237,-158.033,-50.5365,-139.631,222.303,0,0,0,0,0,0,-116.775,-43.0633,36.6744,30.9301,9.26526,109.749
36,0.018,4,2,4,0,0,0,0,0,0,-326.983,-195.142,-157.58,-50.5514,-140.677,222.155,0,0,0,0,0,0,-117.621,-42.6504,38.0137,31.7595,10.1615,110.803
37,0.0185,4,2,4,0,0,0,0,0,0,-323.634,-195.883,-157.273,-50.6776,-141.764,222.12,0,0,0,0,0,0,-118.261,-42.1948,39.1067,32.2969,10.8784,111.504
38,0.019,4,2,4,0,0,0,0,0,0,-320.438,-196.477,-156.959,-50.6459,-142.787,222.154,0,0,0,0,0,0,-118.952,-41.6307,39.9864,32.6516,11.4632,112.091
39,0.0195,4,2,4,0,0,0,0,0,0,-317.382,-196.956,-156.627,-50.4581,-143.772,222.295,0,0,0,0,0,0,-119.658,-41.1185,40.5429,32.7915,11.7889,112.666
40,0.02,4,2,4,0,0,0,0,0,0,-314.192,-197.288,-156.172,-49.9999,-144.592,222.261,0,0,0,0,0,0,-120.454,-40.5207,41.1046,32.9813,12.1128,113.293
41,0.0205,4,2,4,0,0,0,0,0,0,-310.952,-197.58,-155.76,-49.461,-145.384,222.169,0,0,0,0,0,0,-121.154,-39.9482,41.831,33.3136,12.6148,113.809
42,0.021,4,2,4,0,0,0,0,0,0,-307.905,-197.893,-155.467,-48.9106,-146.217,222.28,0,0,0,0,0,0,-121.903,-39.2616,42.7302,33.864,13.2648,114.247
43,0.0215,4,2,4,0,0,0,0,0,0,-304.819,-198.356,-155.261,-48.3261,-147.091,222.449,0,0,0,0,0,0,-122.886,-38.5226,43.6283,34.3791,13.9978,114.951
44,0.022,4,2,4,0,0,0,0,0,0,-301.873,-198.986,-155.196,-47.8204,-148.041,222.812,0,0,0,0,0,0,-123.644,-37.8011,44.5628,34.9376,14.7556,115.533
45,0.0225,4,2,4,0,0,0,0,0,0,-299.07,-199.669,-155.439,-47.5862,-149.064,223.273,0,0,0,0,0,0,-124.328,-37.0762,45.5976,35.5582,15.584,116.018
46,0.023,4,2,4,0,0,0,0,0,0,-296.266,-200.565,-155.877,-47.5287,-150.135,223.787,0,0,0,0,0,0,-124.983,-36.2462,46.7783,36.3175,16.5625,116.45
47,0.0235,4,2,4,0,0,0,0,0,0,-293.566,-201.736,-156.515,-47.753,-151.309,224.454,0,0,0,0,0,0,-125.601,-35.6541,47.8624,37.0246,17.4907,117.018
48,0.024,4,2,4,0,0,0,0,0,0,-291.169,-203.103,-157.411,-48.2727,-152.642,225.34,0,0,0,0,0,0,-125.875,-35.5098,48.5633,37.4113,18.2214,117.484
49,0.0245,4,2,4,0,0,0,0,0,0,-288.947,-204.478,-158.174,-48.6606,-153.903,226.264,0,0,0,0,0,0,-126.182,-35.4152,49.3854,37.9121,18.9639,117.981
50,0.025,4,2,4,0,0,0,0,0,0,-286.914,-205.669,-158.553,-48.6693,-154.952,227.224,0,0,0,0,0,0,-126.526,-35.297,50.0735,38.2124,19.6304,118.452
51,0.0255,4,2,4,0,0,0,0,0,0,-284.842,-206.581,-158.66,-48.422,-155.845,227.972,0,0,0,0,0,0,-126.929,-35.1841,50.7772,38.5348,20.3386,118.971
52,0.026,4,2,4,0,0,0,0,0,0,-282.914,-207.254,-158.679,-48.092,-156.673,228.717,0,0,0,0,0,0,-127.519,-35.0863,51.5781,38.9207,21.1073,119.648
53,0.0265,4,2,4,0,0,0,0,0,0,-280.93,-207.659,-158.419,-47.4126,-157.331,229.279,0,0,0,0,0,0,-127.961,-34.9761,52.1349,39.1022,21.7947,120.166
54,0.027,4,2,4,0,0,0,0,0,0,-278.913,-207.808,-157.915,-46.4907,-157.864,229.675,0,0,0,0,0,0,-128.495,-34.8749,52.8463,39.458,22.6017,120.817
55,0.0275,4,2,4,0,0,0,0,0,0,-276.837,-207.853,-157.372,-45.5787,-158.378,230.016,0,0,0,0,0,0,-128.853,-34.4157,53.5281,39.7262,23.4117,120.942
56,0.028,4,2,4,0,0,0,0,0,0,-274.655,-207.805,-156.722,-44.6134,-158.835,230.207,0,0,0,0,0,0,-129.339,-33.8097,54.2866,40.1356,24.2927,121.036
57,0.0285,4,2,4,0,0,0,0,0,0,-272.49,-207.884,-156.284,-43.8561,-159.452,230.507,0,0,0,0,0,0,-129.97,-33.1257,55.0888,40.5805,25.1824,121.199
58,0.029,4,2,4,0,0,0,0,0,0,-270.142,-208.165,-156.246,-43.4704,-160.276,230.776,0,0,0,0,0,0,-130.512,-32.2696,55.8961,41.0233,26.0399,121.142
59,0.0295,4,2,4,0,0,0,0,0,0,-267.728,-208.766,-156.656,-43.5391,-161.364,231.192,0,0,0,0,0,0,-130.892,-31.1915,56.7036,41.4222,26.8753,120.71
60,0.03,4,2,4,0,0,0,0,0,0,-265.195,-209.606,-157.336,-43.7972,-162.582,231.601,0,0,0,0,0,0,-131.095,-30.1353,57.3324,41.6289,27.5922,120.167
61,0.0305,4,2,4,0,0,0,0,0,0,-262.639,-210.732,-158.232,-44.1764,-163.915,232.184,0,0,0,0,0,0,-131.273,-29.5467,58.0983,41.9895,28.4102,120.028
62,0.031,4,2,4,0,0,0,0,0,0,-260.355,-212.082,-159.167,-44.5442,-165.304,233.158,0,0,0,0,0,0,-131.465,-29.4864,58.8176,42.3897,29.2232,120.331
63,0.0315,4,2,4,0,0,0,0,0,0,-258.101,-213.322,-159.943,-44.7154,-166.58,234.086,0,0,0,0,0,0,-131.693,-29.4694,59.365,42.6378,29.9354,120.714
64,0.032,4,2,4,0,0,0,0,0,0,-256.122,-214.333,-160.401,-44.5652,-167.619,235.084,0,0,0,0,0,0,-131.964,-29.7649,59.7866,42.7494,30.604,121.42
65,0.0325,4,2,4,0,0,0,0,0,0,-254.305,-215.031,-160.591,-44.1385,-168.453,235.956,0,0,0,0,0,0,-132.381,-30.3525,60.0787,42.7719,31.1686,122.468
66,0.033,4,2,4,0,0,0,0,0,0,-252.562,-215.453,-160.538,-43.4652,-169.083,236.728,0,0,0,0,0,0,-132.678,-30.8267,60.3993,42.8129,31.7512,123.28
67,0.0335,4,2,4,0,0,0,0,0,0,-250.934,-215.573,-160.313,-42.6409,-169.582,237.414,0,0,0,0,0,0,-132.899,-31.0499,60.8784,42.966,32.5013,123.775
68,0.034,4,2,4,0,0,0,0,0,0,-249.246,-215.465,-159.855,-41.6167,-169.933,237.871,0,0,0,0,0,0,-132.823,-30.6472,61.3863,43.1198,33.3228,123.378
69,0.0345,4,2,4,0,0,0,0,0,0,-247.39,-215.205,-159.306,-40.5198,-170.247,238.028,0,0,0,0,0,0,-132.919,-30.0053,62.0629,43.4263,34.2884,122.958
70,0.035,4,2,4,0,0,0,0,0,0,-245.381,-215.066,-158.819,-39.5767,-170.639,238.148,0,0,0,0,0,0,-132.946,-28.94,62.6455,43.5661,35.2423,122.019
71,0.0355,4,2,4,0,0,0,0,0,0,-243.233,-215.073,-158.678,-38.9793,-171.273,238.269,0,0,0,0,0,0,-133.104,-27.7783,63.4031,43.9181,36.3431,121.121
72,0.036,4,2,4,0,0,0,0,0,0,-240.907,-215.302,-158.963,-38.8109,-172.217,238.406,0,0,0,0,0,0,-133.452,-26.7391,64.2499,44.3391,37.4846,120.491
73,0.0365,4,2,4,0,0,0,0,0,0,-238.376,-215.75,-159.535,-38.881,-173.366,238.539,0,0,0,0,0,0,-133.712,-25.8241,64.9622,44.6782,38.4248,119.915
74,0.037,4,2,4,0,0,0,0,0,0,-235.864,-216.523,-160.287,-39.0729,-174.658,238.914,0,0,0,0,0,0,-133.83,-25.1932,65.3954,44.8058,39.117,119.508
75,0.0375,4,2,4,0,0,0,0,0,0,-233.556,-217.566,-161.114,-39.2512,-176.023,239.685,0,0,0,0,0,0,-133.989,-25.2272,65.5906,44.7168,39.6427,119.85
76,0.038,4,2,4,0,0,0,0,0,0,-231.577,-218.75,-161.753,-39.1712,-177.244,240.864,0,0,0,0,0,0,-134.027,-25.3626,65.657,44.4739,40.0713,120.127
77,0.0385,4,2,4,0,0,0,0,0,0,-229.717,-219.731,-162.251,-38.928,-178.32,242.018,0,0,0,0,0,0,-134.012,-25.5056,65.8788,44.4259,40.6771,120.353
78,0.039,4,2,4,0,0,0,0,0,0,-227.937,-220.482,-162.561,-38.4761,-179.214,243.029,0,0,0,0,0,0,-134.01,-25.8371,66.2339,44.5208,41.3242,120.706
79,0.0395,4,2,4,0,0,0,0,0,0,-226.235,-220.98,-162.726,-37.8775,-179.97,243.904,0,0,0,0,0,0,-133.948,-26.2819,66.5282,44.6179,41.9654,121.078
80,0.04,4,2,4,0,0,0,0,0,0,-224.601,-221.041,-162.677,-37.0791,-180.533,244.457,0,0,0,0,0,0,-133.926,-26.6607,66.7268,44.6522,42.5663,121.462
81,0.0405,4,2,4,0,0,0,0,0,0,-223.08,-220.835,-162.241,-35.9546,-180.826,244.836,0,0,0,0,0,0,-134.007,-26.6703,66.821,44.4974,43.1542,121.571
82,0.041,4,2,4,0,0,0,0,0,0,-221.585,-220.51,-161.915,-34.9845,-181.206,245.141,0,0,0,0,0,0,-134.207,-26.3012,67.2343,44.5971,43.9605,121.384
83,0.0415,4,2,4,0,0,0,0,0,0,-219.85,-220.1,-161.739,-34.2305,-181.7,245.196,0,0,0,0,0,0,-134.326,-25.4866,67.8349,44.7831,44.9486,120.565
84,0.042,4,2,4,0,0,0,0,0,0,-217.871,-219.699,-161.878,-33.805,-182.43,245.022,0,0,0,0,0,0,-134.415,-24.5108,68.5249,45.047,46.0084,119.604
85,0.0425,4,2,4,0,0,0,0,0,0,-215.722,-219.524,-162.207,-33.5596,-183.312,244.927,0,0,0,0,0,0,-134.4,-23.3946,69.1485,45.2672,47.0529,118.452
86,0.043,4,2,4,0,0,0,0,0,0,-213.567,-219.668,-162.716,-33.4557,-184.356,245.143,0,0,0,0,0,0,-134.505,-22.3762,69.7478,45.4168,48.1082,117.503
87,0.0435,4,2,4,0,0,0,0,0,0,-211.375,-220.121,-163.304,-33.3773,-185.496,245.66,0,0,0,0,0,0,-134.346,-21.7351,69.9759,45.2445,48.8337,116.669
88,0.044,4,2,4,0,0,0,0,0,0,-209.271,-220.902,-163.739,-33.0798,-186.565,246.634,0,0,0,0,0,0,-134.027,-21.4259,69.7713,44.7275,49.1204,116.04
89,0.0445,4,2,4,0,0,0,0,0,0,-207.319,-221.816,-164.027,-32.5842,-187.517,247.889,0,0,0,0,0,0,-133.859,-21.4437,69.6529,44.3781,49.451,115.964
90,0.045,4,2,4,0,0,0,0,0,0,-205.507,-222.714,-164.234,-32.0383,-188.369,249.212,0,0,0,0,0,0,-134.015,-21.6685,69.727,44.2588,49.9155,116.447
91,0.0455,4,2,4,0,0,0,0,0,0,-203.806,-223.471,-164.387,-31.4565,-189.134,250.429,0,0,0,0,0,0,-134.166,-22.1017,69.8725,44.2506,50.4344,117.172
92,0.046,4,2,4,0,0,0,0,0,0,-202.214,-223.93,-164.434,-30.8034,-189.783,251.378,0,0,0,0,0,0,-134.238,-22.5018,70.1643,44.4028,51.1064,117.808
93,0.0465,4,2,4,0,0,0,0,0,0,-200.678,-224.006,-164.418,-30.0853,-190.355,251.998,0,0,0,0,0,0,-134.213,-22.953,70.396,44.4377,51.7667,118.282
94,0.047,4,2,4,0,0,0,0,0,0,-199.113,-223.764,-164.146,-29.1612,-190.725,252.257,0,0,0,0,0,0,-134.03,-23.1281,70.4569,44.3235,52.3609,118.28
95,0.0475,4,2,4,0,0,0,0,0,0,-197.516,-223.241,-163.933,-28.3704,-191.178,252.179,0,0,0,0,0,0,-133.876,-23.0682,70.5399,44.1637,53.0029,117.979
96,0.048,4,2,4,0,0,0,0,0,0,-195.896,-222.584,-163.906,-27.7358,-191.78,251.941,0,0,0,0,0,0,-133.89,-22.4444,70.8856,44.1858,53.8264,117.121
97,0.0485,4,2,4,0,0,0,0,0,0,-194.176,-221.928,-164.116,-27.3212,-192.557,251.664,0,0,0,0,0,0,-133.844,-21.6432,71.2161,44.1828,54.6274,116.01
98,0.049,4,2,4,0,0,0,0,0,0,-192.466,-221.408,-164.383,-26.9835,-193.39,251.548,0,0,0,0,0,0,-133.805,-20.7163,71.605,44.1872,55.4915,114.768
99,0.0495,4,2,4,0,0,0,0,0,0,-190.474,-221.198,-164.793,-26.7294,-194.338,251.533,0,0,0,0,0,0,-133.52,-19.7271,71.8772,44.0432,56.2621,113.173
100,0.05,4,2,4,0,0,0,0,0,0,-188.295,-221.271,-165.246,-26.4361,-195.328,251.716,0,0,0,0,0,0,-133.311,-18.9208,72.0515,43.7783,56.9558,111.956
101,0.0505,4,2,4,0,0,0,0,0,0,-186.226,-221.755,-165.413,-25.8619,-196.132,252.432,0,0,0,0,0,0,-133.036,-18.4482,71.9966,43.3871,57.4898,111.15
102,0.051,4,2,4,0,0,0,0,0,0,-184.36,-222.498,-165.377,-25.1132,-196.795,253.64,0,0,0,0,0,0,-132.705,-18.3574,71.9751,43.0802,57.9858,110.756
103,0.0515,4,2,4,0,0,0,0,0,0,-182.635,-223.216,-165.4,-24.4049,-197.491,254.96,0,0,0,0,0,0,-132.542,-18.56,72.11,42.988,58.5586,110.849
104,0.052,4,2,4,0,0,0,0,0,0,-180.948,-223.831,-165.434,-23.6946,-198.145,256.206,0,0,0,0,0,0,-132.164,-18.6128,72.0123,42.7042,58.8394,110.509
105,0.0525,4,2,4,0,0,0,0,0,0,-179.322,-224.302,-165.377,-22.9266,-198.675,257.328,0,0,0,0,0,0,-131.911,-18.7835,72.0104,42.5243,59.2324,110.457
106,0.053,4,2,4,0,0,0,0,0,0,-177.756,-224.521,-165.23,-22.1219,-199.108,258.177,0,0,0,0,0,0,-131.821,-19.1008,72.1534,42.5415,59.8221,110.75
107,0.0535,4,2,4,0,0,0,0,0,0,-176.087,-224.382,-165.044,-21.3473,-199.509,258.491,0,0,0,0,0,0,-131.819,-19.3826,72.2856,42.5202,60.4719,111.025
108,0.054,4,2,4,0,0,0,0,0,0,-174.319,-223.86,-164.905,-20.6526,-199.955,258.242,0,0,0,0,0,0,-131.849,-19.7287,72.4131,42.4918,61.1576,111.384
109,0.0545,4,2,4,0,0,0,0,0,0,-172.53,-223.082,-164.661,-19.924,-200.318,257.643,0,0,0,0,0,0,-131.792,-19.6793,72.3509,42.2793,61.6646,111.143
110,0.055,4,2,4,0,0,0,0,0,0,-170.745,-222.251,-164.423,-19.2088,-200.674,256.966,0,0,0,0,0,0,-131.82,-19.2474,72.3992,42.0829,62.2609,110.507
111,0.0555,4,2,4,0,0,0,0,0,0,-168.911,-221.507,-164.414,-18.6605,-201.246,256.343,0,0,0,0,0,0,-131.734,-18.5211,72.5632,41.8781,62.8952,109.311
112,0.056,4,2,4,0,0,0,0,0,0,-166.884,-220.855,-164.533,-18.1628,-201.937,255.681,0,0,0,0,0,0,-131.415,-17.7202,72.6962,41.6442,63.518,107.851
113,0.0565,4,2,4,0,0,0,0,0,0,-164.772,-220.343,-164.645,-17.6249,-202.629,255.159,0,0,0,0,0,0,-131.116,-17.0057,72.8477,41.442,64.1604,106.55
114,0.057,4,2,4,0,0,0,0,0,0,-162.646,-220.13,-164.688,-16.9857,-203.265,255.022,0,0,0,0,0,0,-130.927,-16.3073,72.9829,41.2611,64.7974,105.354
115,0.0575,4,2,4,0,0,0,0,0,0,-160.586,-220.328,-164.748,-16.3332,-203.93,255.491,0,0,0,0,0,0,-130.764,-15.7903,73.1284,41.1345,65.4738,104.471
116,0.058,4,2,4,0,0,0,0,0,0,-158.636,-220.824,-164.682,-15.6235,-204.523,256.441,0,0,0,0,0,0,-130.425,-15.5376,72.9893,40.8537,65.8975,103.81
117,0.0585,4,2,4,0,0,0,0,0,0,-156.813,-221.339,-164.382,-14.7616,-204.897,257.492,0,0,0,0,0,0,-130.083,-15.4623,72.7196,40.4749,66.1805,103.449
118,0.059,4,2,4,0,0,0,0,0,0,-155.059,-221.756,-164.134,-13.9356,-205.277,258.477,0,0,0,0,0,0,-129.893,-15.845,72.6194,40.2023,66.5609,103.735
119,0.0595,4,2,4,0,0,0,0,0,0,-153.388,-221.983,-163.874,-13.1149,-205.604,259.285,0,0,0,0,0,0,-129.711,-16.3408,72.5452,39.9845,66.9318,104.161
120,0.06,4,2,4,0,0,0,0,0,0,-151.788,-221.983,-163.715,-12.3841,-206.006,259.854,0,0,0,0,0,0,-129.496,-16.5897,72.504,39.7764,67.3251,104.201
121,0.0605,4,2,4,0,0,0,0,0,0,-150.138,-221.579,-163.511,-11.6203,-206.322,259.875,0,0,0,0,0,0,-129.293,-16.6868,72.4487,39.5209,67.6963,104.011
122,0.061,4,2,4,0,0,0,0,0,0,-148.421,-220.824,-163.261,-10.8419,-206.58,259.409,0,0,0,0,0,0,-129.224,-16.7412,72.5816,39.4322,68.3009,103.832
123,0.0615,4,2,4,0,0,0,0,0,0,-146.732,-219.949,-163.035,-10.1276,-206.859,258.787,0,0,0,0,0,0,-129.127,-16.6256,72.5835,39.2856,68.7617,103.426
124,0.062,4,2,4,0,0,0,0,0,0,-144.987,-218.978,-162.774,-9.41559,-207.124,258.024,0,0,0,0,0,0,-128.815,-16.1643,72.4365,38.9591,69.1295,102.374
125,0.0625,4,2,4,0,0,0,0,0,0,-143.171,-217.991,-162.456,-8.71748,-207.376,257.183,0,0,0,0,0,0,-128.536,-15.4689,72.4245,38.6868,69.6652,100.985
126,0.063,4,2,4,0,0,0,0,0,0,-141.315,-217.209,-162.126,-8.0108,-207.628,256.558,0,0,0,0,0,0,-128.229,-14.7103,72.3209,38.2795,70.0903,99.492
127,0.0635,4,2,4,0,0,0,0,0,0,-139.467,-216.658,-161.84,-7.29421,-207.894,256.262,0,0,0,0,0,0,-127.916,-14.1398,72.1056,37.8467,70.4389,98.315
128,0.064,4,2,4,0,0,0,0,0,0,-137.664,-216.376,-161.532,-6.51067,-208.115,256.392,0,0,0,0,0,0,-127.73,-13.762,72.0498,37.6065,70.9496,97.5121
129,0.0645,4,2,4,0,0,0,0,0,0,-135.889,-216.365,-161.312,-5.74697,-208.447,256.962,0,0,0,0,0,0,-127.492,-13.587,72.0775,37.3686,71.4735,96.8947
130,0.065,4,2,4,0,0,0,0,0,0,-134.116,-216.525,-161.219,-5.03207,-208.928,257.825,0,0,0,0,0,0,-127.116,-13.4145,72.1118,37.1298,72.008,96.1746
131,0.0655,4,2,4,0,0,0,0,0,0,-132.358,-216.656,-161.08,-4.25601,-209.342,258.67,0,0,0,0,0,0,-126.656,-13.3695,72.0522,36.8769,72.4365,95.5822
132,0.066,4,2,4,0,0,0,0,0,0,-130.708,-216.75,-160.807,-3.39312,-209.577,259.525,0,0,0,0,0,0,-126.169,-13.3552,71.8749,36.5683,72.6865,95.0742
133,0.0665,4,2,4,0,0,0,0,0,0,-129.146,-216.743,-160.467,-2.53072,-209.739,260.266,0,0,0,0,0,0,-125.809,-13.6866,71.7643,36.3511,73.0229,95.1544
134,0.067,4,2,4,0,0,0,0,0,0,-127.631,-216.536,-160.104,-1.73993,-209.888,260.725,0,0,0,0,0,0,-125.551,-14.1458,71.7006,36.1901,73.3856,95.51
135,0.0675,4,2,4,0,0,0,0,0,0,-126.104,-216.034,-159.782,-1.03061,-210.098,260.715,0,0,0,0,0,0,-125.173,-14.4154,71.5286,35.922,73.6398,95.4783
136,0.068,4,2,4,0,0,0,0,0,0,-124.543,-215.303,-159.445,-0.345837,-210.303,260.321,0,0,0,0,0,0,-124.874,-14.4778,71.3895,35.6108,73.9274,95.178
137,0.0685,4,2,4,0,0,0,0,0,0,-122.972,-214.308,-159.025,0.366685,-210.389,259.59,0,0,0,0,0,0,-124.656,-14.5008,71.2568,35.3045,74.2738,94.8635
138,0.069,4,2,4,0,0,0,0,0,0,-121.335,-213.168,-158.556,1.09458,-210.383,258.612,0,0,0,0,0,0,-124.331,-14.2223,71.0223,34.9141,74.5037,93.968
139,0.0695,4,2,4,0,0,0,0,0,0,-119.573,-212.058,-158.14,1.78257,-210.408,257.6,0,0,0,0,0,0,-124.011,-13.67,70.7672,34.4822,74.6733,92.6095
140,0.07,4,2,4,0,0,0,0,0,0,-117.745,-211.061,-157.72,2.53981,-210.417,256.7,0,0,0,0,0,0,-123.742,-13.0647,70.5596,34.09,74.9024,91.2283
141,0.0705,4,2,4,0,0,0,0,0,0,-115.859,-210.206,-157.274,3.35754,-210.382,256.005,0,0,0,0,0,0,-123.511,-12.416,70.5027,33.7708,75.3305,89.78
