iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,2,4,0,0,0,0,0,0,-5498.61,-2.83291e-14,0,117.011,-1.66267e-12,2187.15,0,0,0,0,0,0,-3909.19,-3.08998e-15,0,78.8019,-1.29107e-12,1522.53
0,0,4,2,4,0,0,0,0,0,0,-6946.8,-0.000719056,-960.757,-211.067,-0.00490156,2654.57,0,0,0,0,0,0,-2434.7,0.00237899,1175.77,466.562,0.000204112,1043.11
1,0.0005,4,2,4,0,0,0,0,0,0,-5583.94,-1.28483,-2394.82,-715.746,-1.54312,2012.7,0,0,0,0,0,0,-1437.71,1.97702,385.398,140.724,3.5481,608.791
2,0.001,4,2,4,0,0,0,0,0,0,-4409.07,-23.4284,-2885.18,-841.956,-15.4946,1506.56,0,0,0,0,0,0,-848.508,-0.2139,-55.668,-12.6129,8.65941,368.42
3,0.0015,4,2,4,0,0,0,0,0,0,-3525.31,-50.9902,-2744.82,-762.552,-38.8768,1137.17,0,0,0,0,0,0,-548.064,-9.82394,-193.463,-52.6936,7.36599,242.195
4,0.002,4,2,4,0,0,0,0,0,0,-2839.92,-70.8649,-2357.55,-618.017,-60.4037,868.558,0,0,0,0,0,0,-396.987,-17.0502,-198.258,-48.0305,4.63199,178.593
5,0.0025,4,2,4,0,0,0,0,0,0,-2289.64,-84.0937,-1925.87,-474.639,-76.9354,671.291,0,0,0,0,0,0,-312.259,-21.7992,-160.199,-30.4734,2.40005,143.882
6,0.003,4,2,4,0,0,0,0,0,0,-1844.79,-92.5808,-1533.4,-355.696,-88.5023,526.178,0,0,0,0,0,0,-256.337,-25.1908,-115.638,-12.6722,0.81512,121.89
7,0.0035,4,2,4,0,0,0,0,0,0,-1488.56,-97.741,-1206.28,-265.261,-96.0813,420.253,0,0,0,0,0,0,-215.128,-27.1668,-76.7491,1.54708,-0.281876,106.591
8,0.004,4,2,4,0,0,0,0,0,0,-1208.21,-100.693,-946.25,-200.235,-100.909,344.244,0,0,0,0,0,0,-183.911,-28.201,-45.91,12.0331,-1.06441,96.2587
9,0.0045,4,2,4,0,0,0,0,0,0,-991.622,-102.196,-745.761,-155.543,-103.894,290.951,0,0,0,0,0,0,-160.397,-28.5774,-22.4611,19.111,-1.45334,89.3895
10,0.005,4,2,4,0,0,0,0,0,0,-826.529,-102.969,-594.367,-125.723,-105.661,254.116,0,0,0,0,0,0,-143.634,-28.7282,-4.69863,24.0561,-1.48892,85.8294
11,0.0055,4,2,4,0,0,0,0,0,0,-702.336,-103.262,-481.836,-106.273,-106.637,229.189,0,0,0,0,0,0,-131.81,-28.5707,8.66906,27.5157,-1.2276,84.2114
12,0.006,4,2,4,0,0,0,0,0,0,-609.367,-103.476,-399.183,-93.6367,-107.123,212.242,0,0,0,0,0,0,-123.177,-28.3364,18.4789,29.8539,-0.825023,83.3075
13,0.0065,4,2,4,0,0,0,0,0,0,-540.444,-103.632,-339.045,-85.4851,-107.371,201.019,0,0,0,0,0,0,-116.933,-27.8497,25.7146,31.4719,-0.302544,82.8471
14,0.007,4,2,4,0,0,0,0,0,0,-489.475,-103.768,-295.456,-80.3002,-107.55,193.653,0,0,0,0,0,0,-112.204,-27.3638,30.7017,32.2765,0.203912,82.3997
15,0.0075,4,2,4,0,0,0,0,0,0,-451.814,-103.801,-263.818,-76.9131,-107.659,188.786,0,0,0,0,0,0,-108.862,-26.7898,34.4012,32.8939,0.782641,82.2415
16,0.008,4,2,4,0,0,0,0,0,0,-423.74,-103.896,-241.087,-74.7671,-107.805,185.506,0,0,0,0,0,0,-106.916,-26.1625,37.242,33.5747,1.38569,82.7845
17,0.0085,4,2,4,0,0,0,0,0,0,-402.348,-104.1,-224.948,-73.532,-108.057,182.952,0,0,0,0,0,0,-105.949,-25.4332,39.5456,34.3846,2.04324,83.6774
18,0.009,4,2,4,0,0,0,0,0,0,-385.736,-104.588,-213.752,-73.1776,-108.505,180.822,0,0,0,0,0,0,-105.44,-24.5813,41.4722,35.2135,2.63637,84.4189
19,0.0095,4,2,4,0,0,0,0,0,0,-372.821,-105.137,-205.867,-73.1707,-109.114,179.183,0,0,0,0,0,0,-104.918,-23.8048,42.959,35.7701,3.20278,84.7219
20,0.01,4,2,4,0,0,0,0,0,0,-362.778,-105.777,-200.429,-73.3452,-109.867,178.093,0,0,0,0,0,0,-104.456,-23.2147,44.2286,36.1371,3.81557,84.7723
21,0.0105,4,2,4,0,0,0,0,0,0,-354.889,-106.443,-196.638,-73.4207,-110.779,177.484,0,0,0,0,0,0,-104.207,-22.8324,45.3995,36.5238,4.50597,85.0414
22,0.011,4,2,4,0,0,0,0,0,0,-348.735,-107.195,-193.959,-73.3014,-111.808,177.391,0,0,0,0,0,0,-104.332,-22.4258,46.4016,36.9526,5.13907,85.581
23,0.0115,4,2,4,0,0,0,0,0,0,-343.554,-107.938,-191.979,-73.1624,-112.765,177.307,0,0,0,0,0,0,-104.574,-21.8896,47.4858,37.6697,5.7959,86.1063
24,0.012,4,2,4,0,0,0,0,0,0,-338.846,-108.654,-190.68,-73.2619,-113.684,176.997,0,0,0,0,0,0,-104.937,-21.4011,48.3604,38.3296,6.3896,86.658
25,0.0125,4,2,4,0,0,0,0,0,0,-334.531,-109.295,-189.882,-73.5372,-114.572,176.576,0,0,0,0,0,0,-105.124,-20.8619,49.0375,38.8478,6.90087,86.8315
26,0.013,4,2,4,0,0,0,0,0,0,-330.592,-109.949,-189.393,-73.8559,-115.434,176.199,0,0,0,0,0,0,-105.283,-20.4139,49.3815,38.8803,7.34085,86.9411
27,0.0135,4,2,4,0,0,0,0,0,0,-327.155,-110.589,-188.949,-73.9785,-116.257,176.057,0,0,0,0,0,0,-105.394,-19.9808,50.0167,39.0763,7.96276,87.0582
28,0.014,4,2,4,0,0,0,0,0,0,-324.148,-111.348,-188.721,-73.9952,-117.18,176.218,0,0,0,0,0,0,-105.529,-19.327,50.9935,39.5625,8.80264,87.0659
29,0.0145,4,2,4,0,0,0,0,0,0,-321.398,-112.221,-188.87,-74.0645,-118.292,176.528,0,0,0,0,0,0,-105.718,-18.8085,51.9376,40.208,9.56485,87.1882
30,0.015,4,2,4,0,0,0,0,0,0,-318.828,-113.155,-189.546,-74.4704,-119.623,176.792,0,0,0,0,0,0,-105.933,-18.4436,52.805,40.8953,10.2621,87.3982
31,0.0155,4,2,4,0,0,0,0,0,0,-316.338,-114.039,-190.303,-74.9739,-120.93,176.933,0,0,0,0,0,0,-106.121,-18.2626,53.4003,41.4209,10.8339,87.6298
32,0.016,4,2,4,0,0,0,0,0,0,-314.051,-114.819,-190.92,-75.3893,-122.11,177.095,0,0,0,0,0,0,-106.241,-18.2978,53.4325,41.4096,11.148,87.9586
33,0.0165,4,2,4,0,0,0,0,0,0,-312.043,-115.543,-191.361,-75.6606,-123.169,177.429,0,0,0,0,0,0,-106.298,-18.1538,53.4007,41.2568,11.4929,88.122
34,0.017,4,2,4,0,0,0,0,0,0,-310.119,-116.17,-191.636,-75.8062,-124.12,177.722,0,0,0,0,0,0,-106.178,-17.61,53.819,41.4031,12.0931,87.9118
35,0.0175,4,2,4,0,0,0,0,0,0,-308.209,-116.835,-191.786,-75.7496,-125.032,177.999,0,0,0,0,0,0,-106.12,-16.9263,54.5839,41.8368,12.8432,87.6541
36,0.018,4,2,4,0,0,0,0,0,0,-306.271,-117.633,-192.34,-75.9299,-126.126,178.261,0,0,0,0,0,0,-106.223,-16.47,55.4705,42.3627,13.6831,87.6561
37,0.0185,4,2,4,0,0,0,0,0,0,-304.363,-118.657,-193.269,-76.2935,-127.474,178.592,0,0,0,0,0,0,-106.283,-16.2022,56.2072,42.8381,14.4557,87.6996
38,0.019,4,2,4,0,0,0,0,0,0,-302.6,-119.661,-194.406,-76.7657,-128.955,179.026,0,0,0,0,0,0,-106.447,-16.2239,56.5677,43.0049,15.0287,87.9574
39,0.0195,4,2,4,0,0,0,0,0,0,-301.029,-120.646,-195.435,-77.1915,-130.367,179.623,0,0,0,0,0,0,-106.487,-16.2359,56.6345,43.0453,15.3827,88.0649
40,0.02,4,2,4,0,0,0,0,0,0,-299.543,-121.402,-196.144,-77.4256,-131.631,180.092,0,0,0,0,0,0,-106.531,-16.1469,56.5461,42.9673,15.6556,88.1568
41,0.0205,4,2,4,0,0,0,0,0,0,-297.985,-122.003,-196.616,-77.4502,-132.74,180.348,0,0,0,0,0,0,-106.542,-15.8903,56.746,43.0326,16.1231,88.1165
42,0.021,4,2,4,0,0,0,0,0,0,-296.373,-122.6,-196.894,-77.3202,-133.728,180.513,0,0,0,0,0,0,-106.493,-15.45,57.1909,43.1874,16.814,87.8497
43,0.0215,4,2,4,0,0,0,0,0,0,-294.711,-123.381,-197.31,-77.1957,-134.79,180.735,0,0,0,0,0,0,-106.509,-15.0389,57.9331,43.5553,17.6878,87.695
44,0.022,4,2,4,0,0,0,0,0,0,-293.105,-124.312,-198.032,-77.2014,-136.091,181.133,0,0,0,0,0,0,-106.524,-14.8573,58.4867,43.7354,18.4569,87.6934
45,0.0225,4,2,4,0,0,0,0,0,0,-291.643,-125.463,-199.172,-77.499,-137.67,181.814,0,0,0,0,0,0,-106.397,-14.6973,58.8579,43.9137,19.0695,87.5816
46,0.023,4,2,4,0,0,0,0,0,0,-290.138,-126.419,-200.212,-77.7391,-139.209,182.316,0,0,0,0,0,0,-106.335,-14.6098,59.0692,44.0693,19.5559,87.5535
47,0.0235,4,2,4,0,0,0,0,0,0,-288.635,-127.172,-200.943,-77.7528,-140.545,182.608,0,0,0,0,0,0,-106.321,-14.6643,58.9906,44.0277,19.8431,87.6253
48,0.024,4,2,4,0,0,0,0,0,0,-287.151,-127.688,-201.406,-77.6083,-141.718,182.73,0,0,0,0,0,0,-106.349,-14.6992,58.8506,43.9106,20.1028,87.6346
49,0.0245,4,2,4,0,0,0,0,0,0,-285.662,-128.225,-201.681,-77.3011,-142.758,182.835,0,0,0,0,0,0,-106.42,-14.5331,58.9988,43.8467,20.6355,87.6144
50,0.025,4,2,4,0,0,0,0,0,0,-284.178,-128.921,-201.806,-76.8054,-143.744,183.106,0,0,0,0,0,0,-106.449,-14.1878,59.4943,43.9999,21.4245,87.436
51,0.0255,4,2,4,0,0,0,0,0,0,-282.684,-129.866,-202.392,-76.6556,-145.047,183.561,0,0,0,0,0,0,-106.197,-13.7403,60.1274,44.3086,22.3063,86.9414
52,0.026,4,2,4,0,0,0,0,0,0,-281.241,-130.933,-203.304,-76.7165,-146.642,184.161,0,0,0,0,0,0,-106.076,-13.4946,60.6506,44.6642,23.0372,86.7568
53,0.0265,4,2,4,0,0,0,0,0,0,-279.717,-131.832,-204.192,-76.7813,-148.209,184.518,0,0,0,0,0,0,-105.925,-13.4447,60.7258,44.6267,23.4583,86.6084
54,0.027,4,2,4,0,0,0,0,0,0,-278.162,-132.512,-204.888,-76.7339,-149.63,184.694,0,0,0,0,0,0,-105.784,-13.6646,60.6042,44.4701,23.7526,86.6548
55,0.0275,4,2,4,0,0,0,0,0,0,-276.625,-132.989,-205.161,-76.3773,-150.782,184.737,0,0,0,0,0,0,-105.643,-13.6514,60.3711,44.1298,23.9984,86.4615
56,0.028,4,2,4,0,0,0,0,0,0,-275.254,-133.508,-205.201,-75.7891,-151.776,184.977,0,0,0,0,0,0,-105.608,-13.3058,60.5513,44.1303,24.5541,86.0945
57,0.0285,4,2,4,0,0,0,0,0,0,-273.859,-134.161,-205.237,-75.1764,-152.804,185.291,0,0,0,0,0,0,-105.545,-12.8115,61.1011,44.4347,25.433,85.5912
58,0.029,4,2,4,0,0,0,0,0,0,-272.428,-134.996,-205.591,-74.797,-154.067,185.755,0,0,0,0,0,0,-105.534,-12.5277,61.6421,44.7914,26.2853,85.3668
59,0.0295,4,2,4,0,0,0,0,0,0,-270.947,-135.9,-206.309,-74.7329,-155.619,186.236,0,0,0,0,0,0,-105.322,-12.33,61.947,44.9093,26.9461,84.9955
60,0.03,4,2,4,0,0,0,0,0,0,-269.41,-136.735,-207.047,-74.6597,-157.17,186.586,0,0,0,0,0,0,-105.213,-12.555,61.8747,44.7183,27.319,85.1054
61,0.0305,4,2,4,0,0,0,0,0,0,-267.909,-137.413,-207.566,-74.4002,-158.568,186.837,0,0,0,0,0,0,-105.008,-12.6713,61.6636,44.3934,27.5799,85.009
62,0.031,4,2,4,0,0,0,0,0,0,-266.503,-137.948,-207.715,-73.8664,-159.7,187.092,0,0,0,0,0,0,-104.823,-12.5042,61.5656,44.1527,27.9664,84.6912
63,0.0315,4,2,4,0,0,0,0,0,0,-265.137,-138.458,-207.652,-73.1614,-160.678,187.367,0,0,0,0,0,0,-104.892,-12.2965,61.7988,44.238,28.584,84.5525
64,0.032,4,2,4,0,0,0,0,0,0,-263.753,-139.078,-207.645,-72.4653,-161.729,187.715,0,0,0,0,0,0,-105.138,-12.1694,62.2045,44.4855,29.3436,84.6719
65,0.0325,4,2,4,0,0,0,0,0,0,-262.306,-139.88,-207.969,-72.0835,-163.063,188.169,0,0,0,0,0,0,-105.089,-12.1211,62.4749,44.6073,30.0314,84.5571
66,0.033,4,2,4,0,0,0,0,0,0,-260.723,-140.686,-208.559,-71.921,-164.578,188.516,0,0,0,0,0,0,-105.033,-12.175,62.7536,44.7166,30.7083,84.5323
67,0.0335,4,2,4,0,0,0,0,0,0,-259.11,-141.434,-208.995,-71.5979,-165.996,188.789,0,0,0,0,0,0,-104.873,-12.315,62.6392,44.447,31.0684,84.4941
68,0.034,4,2,4,0,0,0,0,0,0,-257.587,-142.071,-209.219,-71.0835,-167.256,189.042,0,0,0,0,0,0,-104.626,-12.5124,62.3073,44.0196,31.2522,84.4231
69,0.0345,4,2,4,0,0,0,0,0,0,-256.097,-142.487,-209.281,-70.4773,-168.361,189.138,0,0,0,0,0,0,-104.525,-12.5499,62.1948,43.7823,31.5945,84.332
70,0.035,4,2,4,0,0,0,0,0,0,-254.592,-142.919,-209.068,-69.5853,-169.275,189.236,0,0,0,0,0,0,-104.438,-12.2463,62.3024,43.6939,32.2,83.9207
71,0.0355,4,2,4,0,0,0,0,0,0,-253.028,-143.475,-209.011,-68.8486,-170.328,189.384,0,0,0,0,0,0,-104.484,-12.048,62.6419,43.8664,32.9695,83.6883
72,0.036,4,2,4,0,0,0,0,0,0,-251.39,-144.176,-209.326,-68.4131,-171.695,189.599,0,0,0,0,0,0,-104.444,-12.04,62.9131,43.9777,33.6446,83.5405
73,0.0365,4,2,4,0,0,0,0,0,0,-249.732,-144.892,-209.632,-67.9761,-173.075,189.836,0,0,0,0,0,0,-104.35,-12.1822,62.8956,43.8374,34.0325,83.5226
74,0.037,4,2,4,0,0,0,0,0,0,-248.039,-145.525,-209.754,-67.371,-174.285,189.983,0,0,0,0,0,0,-104.115,-12.3673,62.6351,43.5105,34.2148,83.3951
75,0.0375,4,2,4,0,0,0,0,0,0,-246.364,-145.985,-209.73,-66.6709,-175.363,189.983,0,0,0,0,0,0,-103.872,-12.4252,62.4458,43.2313,34.5153,83.1358
76,0.038,4,2,4,0,0,0,0,0,0,-244.768,-146.254,-209.481,-65.7592,-176.265,189.892,0,0,0,0,0,0,-103.553,-12.1427,62.5215,43.1428,35.118,82.4345
77,0.0385,4,2,4,0,0,0,0,0,0,-243.22,-146.571,-209.175,-64.7943,-177.117,189.912,0,0,0,0,0,0,-103.357,-11.7363,62.7984,43.1809,35.9064,81.7255
78,0.039,4,2,4,0,0,0,0,0,0,-241.598,-147.078,-209.086,-64.0105,-178.177,190.039,0,0,0,0,0,0,-103.35,-11.5036,63.1747,43.3345,36.7325,81.3921
79,0.0395,4,2,4,0,0,0,0,0,0,-239.963,-147.734,-209.251,-63.4496,-179.478,190.335,0,0,0,0,0,0,-103.262,-11.5174,63.133,43.1822,37.1834,81.2365
80,0.04,4,2,4,0,0,0,0,0,0,-238.355,-148.371,-209.32,-62.7984,-180.697,190.653,0,0,0,0,0,0,-103.149,-11.5709,62.9414,42.9207,37.4785,81.1302
81,0.0405,4,2,4,0,0,0,0,0,0,-236.758,-148.944,-209.294,-62.0805,-181.789,190.907,0,0,0,0,0,0,-102.88,-11.6959,62.7011,42.5826,37.6996,80.9158
82,0.041,4,2,4,0,0,0,0,0,0,-235.128,-149.235,-209.042,-61.1896,-182.677,190.882,0,0,0,0,0,0,-102.69,-11.9359,62.5423,42.3273,38.0589,80.9358
83,0.0415,4,2,4,0,0,0,0,0,0,-233.538,-149.417,-208.644,-60.1939,-183.45,190.819,0,0,0,0,0,0,-102.569,-11.8087,62.6831,42.2677,38.7138,80.587
84,0.042,4,2,4,0,0,0,0,0,0,-231.988,-149.73,-208.334,-59.2458,-184.293,190.919,0,0,0,0,0,0,-102.601,-11.6929,63.026,42.3166,39.5048,80.3928
85,0.0425,4,2,4,0,0,0,0,0,0,-230.43,-150.289,-208.259,-58.5196,-185.393,191.265,0,0,0,0,0,0,-102.567,-11.6681,63.1377,42.2068,40.1222,80.2877
86,0.043,4,2,4,0,0,0,0,0,0,-228.856,-150.894,-208.255,-57.8425,-186.569,191.653,0,0,0,0,0,0,-102.452,-11.6955,63.1211,42.012,40.5651,80.1261
87,0.0435,4,2,4,0,0,0,0,0,0,-227.241,-151.48,-208.225,-57.1473,-187.686,191.991,0,0,0,0,0,0,-102.381,-11.9741,62.9634,41.7507,40.8374,80.2619
88,0.044,4,2,4,0,0,0,0,0,0,-225.524,-151.828,-208.019,-56.3057,-188.627,191.979,0,0,0,0,0,0,-102.303,-12.395,62.6882,41.409,41.002,80.4993
89,0.0445,4,2,4,0,0,0,0,0,0,-223.868,-151.972,-207.637,-55.3518,-189.392,191.796,0,0,0,0,0,0,-102.082,-12.4221,62.4865,41.0978,41.3341,80.1759
90,0.045,4,2,4,0,0,0,0,0,0,-222.192,-152.07,-207.156,-54.2843,-190.061,191.586,0,0,0,0,0,0,-101.964,-12.2325,62.5985,41.0166,41.9747,79.692
91,0.0455,4,2,4,0,0,0,0,0,0,-220.51,-152.329,-206.818,-53.3635,-190.879,191.559,0,0,0,0,0,0,-101.752,-12.0565,62.6402,40.8607,42.5366,79.1756
92,0.046,4,2,4,0,0,0,0,0,0,-218.836,-152.796,-206.672,-52.586,-191.9,191.768,0,0,0,0,0,0,-101.495,-11.8105,62.6791,40.7479,43.0875,78.5664
93,0.0465,4,2,4,0,0,0,0,0,0,-217.164,-153.294,-206.524,-51.7973,-192.924,192.017,0,0,0,0,0,0,-101.28,-11.7935,62.667,40.6389,43.5485,78.2396
94,0.047,4,2,4,0,0,0,0,0,0,-215.446,-153.709,-206.317,-50.9765,-193.871,192.128,0,0,0,0,0,0,-101.023,-11.913,62.5139,40.3955,43.8602,77.9544
95,0.0475,4,2,4,0,0,0,0,0,0,-213.656,-153.861,-205.905,-49.9905,-194.59,191.898,0,0,0,0,0,0,-100.798,-12.0319,62.2432,40.0275,44.0965,77.7126
96,0.048,4,2,4,0,0,0,0,0,0,-211.961,-153.877,-205.357,-48.9066,-195.174,191.625,0,0,0,0,0,0,-100.733,-12.1184,62.172,39.8394,44.5334,77.606
97,0.0485,4,2,4,0,0,0,0,0,0,-210.31,-153.937,-204.836,-47.8546,-195.787,191.466,0,0,0,0,0,0,-100.617,-11.9758,62.207,39.7271,45.094,77.2022
98,0.049,4,2,4,0,0,0,0,0,0,-208.645,-154.219,-204.448,-46.9132,-196.549,191.562,0,0,0,0,0,0,-100.466,-11.855,62.2226,39.5744,45.6004,76.8006
99,0.0495,4,2,4,0,0,0,0,0,0,-207.023,-154.657,-204.207,-46.0783,-197.467,191.871,0,0,0,0,0,0,-100.289,-11.8896,62.2043,39.4153,46.0464,76.563
100,0.05,4,2,4,0,0,0,0,0,0,-205.375,-155.068,-203.916,-45.221,-198.332,192.136,0,0,0,0,0,0,-100.154,-12.1087,62.0832,39.1581,46.3671,76.5941
101,0.0505,4,2,4,0,0,0,0,0,0,-203.701,-155.372,-203.598,-44.341,-199.142,192.251,0,0,0,0,0,0,-100.009,-12.4486,61.8182,38.7901,46.56,76.7799
102,0.051,4,2,4,0,0,0,0,0,0,-202.012,-155.403,-203.085,-43.3305,-199.723,192.07,0,0,0,0,0,0,-99.9218,-12.5959,61.5464,38.4087,46.7513,76.7074
103,0.0515,4,2,4,0,0,0,0,0,0,-200.359,-155.341,-202.454,-42.2233,-200.166,191.834,0,0,0,0,0,0,-99.8962,-12.735,61.5399,38.2395,47.2376,76.6651
104,0.052,4,2,4,0,0,0,0,0,0,-198.706,-155.391,-201.888,-41.1594,-200.687,191.728,0,0,0,0,0,0,-99.6284,-12.6443,61.4408,37.9811,47.6108,76.1311
105,0.0525,4,2,4,0,0,0,0,0,0,-197.042,-155.634,-201.479,-40.2193,-201.385,191.852,0,0,0,0,0,0,-99.3775,-12.5054,61.3577,37.7468,48.0204,75.5922
106,0.053,4,2,4,0,0,0,0,0,0,-195.379,-155.933,-201.166,-39.3744,-202.193,192.026,0,0,0,0,0,0,-99.1272,-12.4965,61.2577,37.5396,48.408,75.2497
107,0.0535,4,2,4,0,0,0,0,0,0,-193.684,-156.171,-200.815,-38.5234,-202.952,192.101,0,0,0,0,0,0,-98.8044,-12.5007,61.1568,37.3055,48.7884,74.8249
108,0.054,4,2,4,0,0,0,0,0,0,-191.961,-156.274,-200.358,-37.581,-203.567,191.996,0,0,0,0,0,0,-98.4913,-12.5753,60.9796,36.9643,49.0948,74.4356
109,0.0545,4,2,4,0,0,0,0,0,0,-190.249,-156.203,-199.783,-36.5538,-204.032,191.712,0,0,0,0,0,0,-98.1949,-12.6287,60.8051,36.6756,49.4157,74.0496
110,0.055,4,2,4,0,0,0,0,0,0,-188.555,-156.067,-199.099,-35.4237,-204.367,191.374,0,0,0,0,0,0,-98.0156,-12.4516,60.7662,36.4448,49.8886,73.4955
111,0.0555,4,2,4,0,0,0,0,0,0,-186.911,-156.08,-198.499,-34.3553,-204.804,191.262,0,0,0,0,0,0,-97.9019,-12.2705,60.8169,36.3152,50.4472,73.0171
112,0.056,4,2,4,0,0,0,0,0,0,-185.221,-156.302,-198.043,-33.4461,-205.413,191.393,0,0,0,0,0,0,-97.773,-12.1944,60.8268,36.1311,50.944,72.6731
113,0.0565,4,2,4,0,0,0,0,0,0,-183.534,-156.505,-197.617,-32.5577,-206.056,191.517,0,0,0,0,0,0,-97.6281,-12.4681,60.6928,35.8783,51.246,72.7773
114,0.057,4,2,4,0,0,0,0,0,0,-181.842,-156.646,-197.118,-31.5937,-206.601,191.554,0,0,0,0,0,0,-97.3632,-12.8004,60.3417,35.4893,51.3205,72.8727
115,0.0575,4,2,4,0,0,0,0,0,0,-180.174,-156.646,-196.627,-30.662,-207.138,191.437,0,0,0,0,0,0,-97.1837,-13.0819,60.1341,35.1569,51.5344,72.9274
116,0.058,4,2,4,0,0,0,0,0,0,-178.479,-156.462,-196.056,-29.6692,-207.564,191.076,0,0,0,0,0,0,-97.0462,-13.2318,60.0588,34.9318,51.9132,72.8226
117,0.0585,4,2,4,0,0,0,0,0,0,-176.832,-156.278,-195.323,-28.5603,-207.783,190.775,0,0,0,0,0,0,-96.8429,-13.1116,59.9196,34.6466,52.2424,72.3164
118,0.059,4,2,4,0,0,0,0,0,0,-175.191,-156.271,-194.624,-27.481,-208.048,190.713,0,0,0,0,0,0,-96.6053,-13.0454,59.7981,34.4153,52.5838,71.855
119,0.0595,4,2,4,0,0,0,0,0,0,-173.534,-156.411,-194.154,-26.5908,-208.589,190.841,0,0,0,0,0,0,-96.3303,-13.0222,59.5748,34.0955,52.7619,71.3801
120,0.06,4,2,4,0,0,0,0,0,0,-171.853,-156.475,-193.696,-25.7085,-209.128,190.864,0,0,0,0,0,0,-95.9801,-12.9342,59.3887,33.8161,53.0261,70.8379
121,0.0605,4,2,4,0,0,0,0,0,0,-170.194,-156.491,-193.112,-24.7439,-209.51,190.832,0,0,0,0,0,0,-95.6463,-12.8912,59.0852,33.4247,53.1239,70.288
122,0.061,4,2,4,0,0,0,0,0,0,-168.537,-156.401,-192.475,-23.753,-209.821,190.679,0,0,0,0,0,0,-95.3643,-13.2177,58.8314,33.0781,53.2935,70.3066
123,0.0615,4,2,4,0,0,0,0,0,0,-166.902,-156.16,-191.828,-22.7425,-210.099,190.34,0,0,0,0,0,0,-95.1147,-13.3465,58.6621,32.7821,53.5606,70.0764
124,0.062,4,2,4,0,0,0,0,0,0,-165.281,-155.902,-191.132,-21.7039,-210.296,190.008,0,0,0,0,0,0,-94.8645,-13.1643,58.5395,32.5154,53.9017,69.4342
125,0.0625,4,2,4,0,0,0,0,0,0,-163.641,-155.801,-190.419,-20.661,-210.484,189.888,0,0,0,0,0,0,-94.6371,-13.1042,58.4591,32.3381,54.307,69.0219
126,0.063,4,2,4,0,0,0,0,0,0,-161.974,-155.809,-189.827,-19.7526,-210.841,189.904,0,0,0,0,0,0,-94.5052,-13.2627,58.3376,32.1162,54.6175,68.9973
127,0.0635,4,2,4,0,0,0,0,0,0,-160.305,-155.811,-189.289,-18.8736,-211.244,189.889,0,0,0,0,0,0,-94.3345,-13.4822,58.0775,31.7579,54.7183,69.0245
128,0.064,4,2,4,0,0,0,0,0,0,-158.648,-155.735,-188.705,-17.9507,-211.555,189.786,0,0,0,0,0,0,-94.1005,-13.7559,57.767,31.3694,54.7691,69.0901
129,0.0645,4,2,4,0,0,0,0,0,0,-157.034,-155.58,-188.059,-16.9867,-211.785,189.612,0,0,0,0,0,0,-93.8245,-13.9199,57.5476,31.0266,54.9651,68.952
130,0.065,4,2,4,0,0,0,0,0,0,-155.361,-155.259,-187.361,-16.0194,-211.944,189.166,0,0,0,0,0,0,-93.5615,-13.998,57.3257,30.7589,55.175,68.699
131,0.0655,4,2,4,0,0,0,0,0,0,-153.691,-154.927,-186.645,-15.0162,-212.057,188.726,0,0,0,0,0,0,-93.2757,-13.8748,57.1658,30.4667,55.4521,68.0893
132,0.066,4,2,4,0,0,0,0,0,0,-152.068,-154.727,-185.94,-14.0269,-212.179,188.514,0,0,0,0,0,0,-92.8936,-13.5738,57.0436,30.1893,55.7784,67.1776
133,0.0665,4,2,4,0,0,0,0,0,0,-150.492,-154.666,-185.248,-13.0919,-212.339,188.541,0,0,0,0,0,0,-92.5602,-13.4069,57.0098,29.9919,56.1878,66.4548
134,0.067,4,2,4,0,0,0,0,0,0,-148.894,-154.561,-184.639,-12.2103,-212.59,188.511,0,0,0,0,0,0,-92.1946,-13.2963,56.8522,29.7426,56.4451,65.8475
135,0.0675,4,2,4,0,0,0,0,0,0,-147.258,-154.427,-184.022,-11.3011,-212.798,188.424,0,0,0,0,0,0,-91.8475,-13.2991,56.5452,29.3378,56.4985,65.4341
136,0.068,4,2,4,0,0,0,0,0,0,-145.677,-154.207,-183.317,-10.3415,-212.877,188.267,0,0,0,0,0,0,-91.5297,-13.5501,56.267,28.9802,56.5865,65.4115
137,0.0685,4,2,4,0,0,0,0,0,0,-144.104,-153.824,-182.544,-9.36975,-212.866,187.872,0,0,0,0,0,0,-91.3162,-13.754,56.0679,28.6869,56.7851,65.375
138,0.069,4,2,4,0,0,0,0,0,0,-142.529,-153.434,-181.761,-8.38587,-212.835,187.45,0,0,0,0,0,0,-91.1087,-13.7954,55.9162,28.4373,57.0392,65.0777
139,0.0695,4,2,4,0,0,0,0,0,0,-140.928,-153.167,-181.043,-7.45486,-212.882,187.192,0,0,0,0,0,0,-90.8352,-13.7946,55.731,28.1636,57.2347,64.7034
