iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
760,7.6,5,8.805,5,0,0.5,0,0,0,0,-0.495823,0.263856,0.000302426,7.02166e-05,0.000278338,0.00229369,0,0,0,0,0,0,0,0,0,0,0,0
761,7.61,5,8.81,5,0,0.5,0,0,0,0,-0.496151,0.264153,4.3238e-05,2.12601e-05,0.000215311,0.00216541,0,0,0,0,0,0,0,0,0,0,0,0
762,7.62,5,8.815,5,0,0.5,0,0,0,0,-0.496138,0.2645,-0.000268894,-1.84142e-05,0.000109524,0.00191035,0,0,0,0,0,0,-0.00038419,-0.000614423,4.16445e-06,7.20954e-08,2.77244e-07,-9.36484e-05
763,7.63,5,8.82,5,0,0.5,0,0,0,0,-0.495772,0.264776,-0.000445645,-1.7535e-05,2.21638e-05,0.00163,0,0,0,0,0,0,-0.0063981,-0.00209497,-2.27856e-05,7.88336e-06,-3.74326e-06,-0.000919992
764,7.64,5,8.825,5,0,0.5,0,0,0,0,-0.495136,0.264984,-0.000417526,4.66015e-06,-1.29432e-05,0.00133355,0,0,0,0,0,0,-0.0129024,-0.00325422,-1.78181e-05,2.16889e-05,2.19988e-05,-0.00133617
765,7.65,5,8.83,5,0,0.5,0,0,0,0,-0.494357,0.265063,-0.000283879,1.48401e-05,-8.12958e-06,0.00109241,0,0,0,0,0,0,-0.0160378,-0.00413113,-7.37233e-06,2.6174e-05,4.44057e-05,-0.00134072
766,7.66,5,8.835,5,0,0.5,0,0,0,0,-0.493683,0.265039,-0.000184543,-2.49384e-05,-3.89512e-05,0.00100133,0,0,0,0,0,0,-0.0168889,-0.00434446,-4.08491e-06,2.12272e-05,4.76269e-05,-0.0013909
767,7.67,5,8.84,5,0,0.5,0,0,0,0,-0.493326,0.264973,-0.000191247,-0.000106288,-0.000143986,0.00111232,0,0,0,0,0,0,-0.0156648,-0.00377707,-4.12545e-06,8.75869e-06,3.75197e-05,-0.0015809
768,7.68,5,8.845,5,0,0.5,0,0,0,0,-0.493441,0.264832,-0.000233886,-0.000177486,-0.000285718,0.00135562,0,0,0,0,0,0,-0.010497,-0.00251139,4.55035e-06,2.20978e-06,2.35495e-05,-0.00137316
769,7.69,5,8.85,5,0,0.5,0,0,0,0,-0.493909,0.264598,-0.000214464,-0.000188108,-0.000384673,0.00168787,0,0,0,0,0,0,-0.00276126,-0.000882502,-2.1357e-06,1.44933e-06,2.02584e-06,-0.000367121
770,7.7,5,8.855,5,0,0.5,0,0,0,0,-0.494317,0.264347,-2.31303e-05,-0.000129718,-0.000370623,0.00190454,0,0,0,0,0,0,0,0,0,0,0,0
771,7.71,5,8.86,5,0,0.5,0,0,0,0,-0.494435,0.264063,0.000184677,-7.92772e-05,-0.00027856,0.00204566,0,0,0,0,0,0,0,0,0,0,0,0
772,7.72,5,8.865,5,0,0.5,0,0,0,0,-0.494346,0.263721,0.00033041,-2.90651e-05,-0.00014924,0.00213832,0,0,0,0,0,0,0,0,0,0,0,0
773,7.73,5,8.87,5,0,0.5,0,0,0,0,-0.494451,0.263418,0.000421787,3.73713e-05,3.40023e-05,0.00225449,0,0,0,0,0,0,0,0,0,0,0,0
774,7.74,5,8.875,5,0,0.5,0,0,0,0,-0.49485,0.263407,0.0004514,8.24289e-05,0.000188769,0.0023054,0,0,0,0,0,0,0,0,0,0,0,0
775,7.75,5,8.88,5,0,0.5,0,0,0,0,-0.495342,0.263537,0.000390961,8.42954e-05,0.000269242,0.00231335,0,0,0,0,0,0,0,0,0,0,0,0
776,7.76,5,8.885,5,0,0.5,0,0,0,0,-0.495794,0.263735,0.000220424,5.3387e-05,0.0002627,0.00226969,0,0,0,0,0,0,0,0,0,0,0,0
777,7.77,5,8.89,5,0,0.5,0,0,0,0,-0.495978,0.264085,-7.42171e-05,3.78284e-06,0.000177986,0.0020873,0,0,0,0,0,0,0,0,0,0,0,0
778,7.78,5,8.895,5,0,0.5,0,0,0,0,-0.495838,0.264429,-0.000357562,-2.38002e-05,6.96052e-05,0.00181436,0,0,0,0,0,0,-0.0020204,-0.00125764,-2.55253e-06,1.31292e-06,-3.63915e-06,-0.000363624
779,7.79,5,8.9,5,0,0.5,0,0,0,0,-0.495357,0.264681,-0.000451463,-1.03738e-05,9.17591e-07,0.00150691,0,0,0,0,0,0,-0.00915093,-0.00251952,-2.37883e-05,1.36859e-05,3.94118e-06,-0.00117015
780,7.8,5,8.905,5,0,0.5,0,0,0,0,-0.494654,0.264827,-0.000362218,1.48891e-05,-7.41378e-06,0.00123198,0,0,0,0,0,0,-0.0144752,-0.0036482,-1.33337e-05,2.53061e-05,3.32447e-05,-0.0013535
781,7.81,5,8.91,5,0,0.5,0,0,0,0,-0.49388,0.26487,-0.0002339,5.94676e-06,-1.06915e-05,0.00103041,0,0,0,0,0,0,-0.0165314,-0.00429471,-4.02837e-06,2.48305e-05,4.83107e-05,-0.00132578
782,7.82,5,8.915,5,0,0.5,0,0,0,0,-0.493269,0.264819,-0.000172351,-5.2325e-05,-6.98457e-05,0.00101122,0,0,0,0,0,0,-0.0167828,-0.00423623,-5.43588e-06,1.76684e-05,4.37442e-05,-0.00147375
783,7.83,5,8.92,5,0,0.5,0,0,0,0,-0.493103,0.264735,-0.000207789,-0.000138325,-0.000197287,0.00119015,0,0,0,0,0,0,-0.0142356,-0.00335641,-1.76681e-06,5.05702e-06,3.24066e-05,-0.00159881
784,7.84,5,8.925,5,0,0.5,0,0,0,0,-0.493377,0.26456,-0.000241184,-0.000189371,-0.000332284,0.00147477,0,0,0,0,0,0,-0.00765572,-0.00190725,5.77162e-06,1.57829e-06,1.55735e-05,-0.00107952
785,7.85,5,8.93,5,0,0.5,0,0,0,0,-0.493883,0.264319,-0.000162732,-0.000172807,-0.000396299,0.00178456,0,0,0,0,0,0,-0.000669053,-0.000211434,-1.23276e-06,4.29414e-07,-3.17141e-08,-6.28763e-05
786,7.86,5,8.935,5,0,0.5,0,0,0,0,-0.494185,0.264053,6.3703e-05,-0.000105688,-0.000339492,0.00196018,0,0,0,0,0,0,0,0,0,0,0,0
787,7.87,5,8.94,5,0,0.5,0,0,0,0,-0.494218,0.263756,0.000249873,-6.23605e-05,-0.000235279,0.00208928,0,0,0,0,0,0,0,0,0,0,0,0
788,7.88,5,8.945,5,0,0.5,0,0,0,0,-0.49415,0.26341,0.000377508,3.05179e-08,-7.58366e-05,0.00218669,0,0,0,0,0,0,0,0,0,0,0,0
789,7.89,5,8.95,5,0,0.5,0,0,0,0,-0.49438,0.263197,0.000435923,5.87088e-05,9.97364e-05,0.00227967,0,0,0,0,0,0,0,0,0,0,0,0
790,7.9,5,8.955,5,0,0.5,0,0,0,0,-0.49485,0.263251,0.000443653,8.99313e-05,0.000232558,0.0023205,0,0,0,0,0,0,0,0,0,0,0,0
791,7.91,5,8.96,5,0,0.5,0,0,0,0,-0.49531,0.263426,0.000348839,7.88515e-05,0.00028155,0.00230702,0,0,0,0,0,0,0,0,0,0,0,0
792,7.92,5,8.965,5,0,0.5,0,0,0,0,-0.495712,0.263671,0.00011698,3.49293e-05,0.00023935,0.00222138,0,0,0,0,0,0,0,0,0,0,0,0
793,7.93,5,8.97,5,0,0.5,0,0,0,0,-0.495734,0.264047,-0.000193998,-1.04934e-05,0.000139121,0.00198325,0,0,0,0,0,0,-7.25544e-05,-9.32945e-05,-1.10532e-07,2.11574e-08,1.22335e-07,-8.3869e-06
794,7.94,5,8.975,5,0,0.5,0,0,0,0,-0.495483,0.26435,-0.000417806,-2.10249e-05,3.97313e-05,0.00170847,0,0,0,0,0,0,-0.00455574,-0.00176159,-1.70613e-05,4.47085e-06,-4.89124e-06,-0.000715708
795,7.95,5,8.98,5,0,0.5,0,0,0,0,-0.494899,0.264574,-0.00043701,-1.06543e-06,-9.21291e-06,0.00139802,0,0,0,0,0,0,-0.0115588,-0.00295628,-2.13418e-05,1.88183e-05,1.5682e-05,-0.00131033
796,7.96,5,8.985,5,0,0.5,0,0,0,0,-0.494147,0.264681,-0.000317531,1.64509e-05,-7.72873e-06,0.00114337,0,0,0,0,0,0,-0.0155494,-0.00396973,-1.04941e-05,2.60133e-05,4.10476e-05,-0.00135279
797,7.97,5,8.99,5,0,0.5,0,0,0,0,-0.493433,0.264685,-0.000198923,-1.08498e-05,-2.51989e-05,0.00100356,0,0,0,0,0,0,-0.0168113,-0.00436122,-4.18826e-06,2.30096e-05,4.92621e-05,-0.00134868
798,7.98,5,8.995,5,0,0.5,0,0,0,0,-0.492974,0.264635,-0.000182565,-8.51233e-05,-0.000113168,0.00106076,0,0,0,0,0,0,-0.0162901,-0.0039898,-5.35293e-06,1.13351e-05,4.03393e-05,-0.00155203
799,7.99,5,9,5,0,0.5,0,0,0,0,-0.492989,0.264497,-0.000224591,-0.000164604,-0.000251986,0.00128769,0,0,0,0,0,0,-0.0121972,-0.00283601,1.5327e-06,3.30295e-06,2.73523e-05,-0.00153133
800,8,5,9.005,5,0,0.5,0,0,0,0,-0.493403,0.264289,-0.000231788,-0.000191312,-0.000366057,0.00161141,0,0,0,0,0,0,-0.00457572,-0.0013364,2.08144e-06,1.69097e-06,6.9302e-06,-0.00062118
801,8.01,5,9.01,5,0,0.5,0,0,0,0,-0.493859,0.264047,-8.33096e-05,-0.000147314,-0.000385157,0.00186514,0,0,0,0,0,0,0,0,0,0,0,0
802,8.02,5,9.015,5,0,0.5,0,0,0,0,-0.494039,0.263763,0.00014338,-8.74015e-05,-0.000301571,0.00201776,0,0,0,0,0,0,0,0,0,0,0,0
803,8.03,5,9.02,5,0,0.5,0,0,0,0,-0.493984,0.263462,0.000299068,-4.29585e-05,-0.000185457,0.0021171,0,0,0,0,0,0,0,0,0,0,0,0
804,8.04,5,9.025,5,0,0.5,0,0,0,0,-0.494031,0.263116,0.000405063,2.34371e-05,-8.20018e-06,0.00222928,0,0,0,0,0,0,0,0,0,0,0,0
805,8.05,5,9.03,5,0,0.5,0,0,0,0,-0.494356,0.263029,0.000452564,7.54635e-05,0.000157479,0.00229593,0,0,0,0,0,0,0,0,0,0,0,0
806,8.06,5,9.035,5,0,0.5,0,0,0,0,-0.494832,0.263127,0.000424209,8.93152e-05,0.000261005,0.00232139,0,0,0,0,0,0,0,0,0,0,0,0
807,8.07,5,9.04,5,0,0.5,0,0,0,0,-0.49531,0.263329,0.000280051,6.59228e-05,0.000276019,0.00229475,0,0,0,0,0,0,0,0,0,0,0,0
808,8.08,5,9.045,5,0,0.5,0,0,0,0,-0.495593,0.263651,5.27584e-06,1.57869e-05,0.000204311,0.00214774,0,0,0,0,0,0,0,0,0,0,0,0
809,8.09,5,9.05,5,0,0.5,0,0,0,0,-0.49554,0.263997,-0.000300371,-2.19468e-05,9.44102e-05,0.00188019,0,0,0,0,0,0,-0.000748247,-0.000855458,4.90725e-06,2.5397e-07,-5.84202e-07,-0.000156876
810,8.1,5,9.055,5,0,0.5,0,0,0,0,-0.495143,0.264271,-0.000451743,-1.5101e-05,1.44854e-05,0.00158393,0,0,0,0,0,0,-0.00732147,-0.00228055,-2.43056e-05,9.75384e-06,-1.639e-06,-0.000986961
811,8.11,5,9.06,5,0,0.5,0,0,0,0,-0.494491,0.264437,-0.000403055,7.59e-06,-1.30199e-05,0.00130207,0,0,0,0,0,0,-0.0134904,-0.00340726,-1.67751e-05,2.28565e-05,2.55263e-05,-0.0013385
812,8.12,5,9.065,5,0,0.5,0,0,0,0,-0.493695,0.26452,-0.000267802,1.26225e-05,-9.04338e-06,0.00107111,0,0,0,0,0,0,-0.016234,-0.00420845,-6.63577e-06,2.59375e-05,4.61695e-05,-0.00133069
813,8.13,5,9.07,5,0,0.5,0,0,0,0,-0.493045,0.264486,-0.000179482,-3.3981e-05,-4.92237e-05,0.00100547,0,0,0,0,0,0,-0.016892,-0.00433326,-4.57986e-06,2.01565e-05,4.68696e-05,-0.00141518
814,8.14,5,9.075,5,0,0.5,0,0,0,0,-0.492752,0.264419,-0.000195761,-0.00011732,-0.000161728,0.00114106,0,0,0,0,0,0,-0.01526,-0.00365919,-4.05831e-06,7.51589e-06,3.61198e-05,-0.00158872
815,8.15,5,9.08,5,0,0.5,0,0,0,0,-0.492923,0.264274,-0.000236571,-0.000182121,-0.000301954,0.00139559,0,0,0,0,0,0,-0.00955117,-0.00235111,5.70341e-06,1.87948e-06,2.13633e-05,-0.00126931
816,8.16,5,9.085,5,0,0.5,0,0,0,0,-0.493414,0.264036,-0.000200015,-0.000184088,-0.000390401,0.00172732,0,0,0,0,0,0,-0.00188791,-0.000672849,-3.72693e-06,1.12254e-06,4.02442e-07,-0.000231203
817,8.17,5,9.09,5,0,0.5,0,0,0,0,-0.493789,0.263778,6.20124e-06,-0.0001213,-0.00036117,0.0019256,0,0,0,0,0,0,0,0,0,0,0,0
818,8.18,5,9.095,5,0,0.5,0,0,0,0,-0.493877,0.263492,0.000211529,-7.33112e-05,-0.000262521,0.0020674,0,0,0,0,0,0,0,0,0,0,0,0
819,8.19,5,9.1,5,0,0.5,0,0,0,0,-0.493779,0.263151,0.000343083,-1.87005e-05,-0.000123873,0.00215642,0,0,0,0,0,0,0,0,0,0,0,0
820,8.2,5,9.105,5,0,0.5,0,0,0,0,-0.493935,0.262874,0.000429151,4.51215e-05,5.6962e-05,0.00227064,0,0,0,0,0,0,0,0,0,0,0,0
821,8.21,5,9.11,5,0,0.5,0,0,0,0,-0.494362,0.262901,0.000448127,8.58405e-05,0.000205245,0.002314,0,0,0,0,0,0,0,0,0,0,0,0
822,8.22,5,9.115,5,0,0.5,0,0,0,0,-0.494855,0.263034,0.00037727,8.2945e-05,0.000274263,0.0023177,0,0,0,0,0,0,0,0,0,0,0,0
823,8.23,5,9.12,5,0,0.5,0,0,0,0,-0.49529,0.263256,0.000187382,4.72558e-05,0.000255692,0.0022604,0,0,0,0,0,0,0,0,0,0,0,0
824,8.24,5,9.125,5,0,0.5,0,0,0,0,-0.495424,0.263617,-0.000114155,-1.83905e-06,0.000164423,0.00205816,0,0,0,0,0,0,0,0,0,0,0,0
825,8.25,5,9.13,5,0,0.5,0,0,0,0,-0.495247,0.26395,-0.000381115,-2.36969e-05,5.83991e-05,0.00178539,0,0,0,0,0,0,-0.00277963,-0.00146134,-7.76846e-06,2.00907e-06,-5.1118e-06,-0.000452973
826,8.26,5,9.135,5,0,0.5,0,0,0,0,-0.494729,0.264195,-0.000448662,-6.21759e-06,-1.00399e-06,0.00147304,0,0,0,0,0,0,-0.0100069,-0.00265607,-2.28261e-05,1.54364e-05,7.29436e-06,-0.00123642
827,8.27,5,9.14,5,0,0.5,0,0,0,0,-0.494026,0.264328,-0.000348407,1.617e-05,-7.19826e-06,0.00120828,0,0,0,0,0,0,-0.0148909,-0.0037674,-1.2902e-05,2.57642e-05,3.59498e-05,-0.00135607
828,8.28,5,9.145,5,0,0.5,0,0,0,0,-0.493252,0.264357,-0.000219477,1.08897e-06,-1.44432e-05,0.00102329,0,0,0,0,0,0,-0.016648,-0.0043356,-3.78531e-06,2.42537e-05,4.89492e-05,-0.00132674
829,8.29,5,9.15,5,0,0.5,0,0,0,0,-0.492685,0.2643,-0.000171312,-6.23898e-05,-8.27335e-05,0.00103245,0,0,0,0,0,0,-0.0166717,-0.00417824,-5.85557e-06,1.64993e-05,4.25315e-05,-0.00150059
830,8.3,5,9.155,5,0,0.5,0,0,0,0,-0.492588,0.264218,-0.000214372,-0.000148089,-0.000216234,0.00122691,0,0,0,0,0,0,-0.0136205,-0.00319509,-7.42063e-07,4.10472e-06,3.06175e-05,-0.00159134
831,8.31,5,9.16,5,0,0.5,0,0,0,0,-0.492917,0.264025,-0.000238817,-0.000190626,-0.000344443,0.00152356,0,0,0,0,0,0,-0.00665679,-0.00170267,4.60392e-06,1.64306e-06,1.25084e-05,-0.000942598
832,8.32,5,9.165,5,0,0.5,0,0,0,0,-0.493409,0.263785,-0.000137784,-0.000165201,-0.000394883,0.00181455,0,0,0,0,0,0,-0.000226977,-5.28847e-05,2.77067e-07,9.36477e-08,3.50202e-08,-1.74051e-05
833,8.33,5,9.17,5,0,0.5,0,0,0,0,-0.493674,0.263511,9.03146e-05,-9.94209e-05,-0.000328095,0.00198619,0,0,0,0,0,0,0,0,0,0,0,0
834,8.34,5,9.175,5,0,0.5,0,0,0,0,-0.493672,0.26323,0.000271764,-5.59104e-05,-0.000219168,0.00209797,0,0,0,0,0,0,0,0,0,0,0,0
835,8.35,5,9.18,5,0,0.5,0,0,0,0,-0.493651,0.262879,0.000384627,7.19994e-06,-5.40923e-05,0.0021991,0,0,0,0,0,0,0,0,0,0,0,0
836,8.36,5,9.185,5,0,0.5,0,0,0,0,-0.493916,0.262699,0.000446597,6.43821e-05,0.000119141,0.00228462,0,0,0,0,0,0,0,0,0,0,0,0
837,8.37,5,9.19,5,0,0.5,0,0,0,0,-0.494392,0.26277,0.000437587,8.96691e-05,0.000242071,0.00232316,0,0,0,0,0,0,0,0,0,0,0,0
838,8.38,5,9.195,5,0,0.5,0,0,0,0,-0.494858,0.262957,0.000330461,7.52734e-05,0.000281009,0.0023088,0,0,0,0,0,0,0,0,0,0,0,0
839,8.39,5,9.2,5,0,0.5,0,0,0,0,-0.49522,0.26322,8.24544e-05,2.74715e-05,0.000226406,0.00220595,0,0,0,0,0,0,0,0,0,0,0,0
840,8.4,5,9.205,5,0,0.5,0,0,0,0,-0.495211,0.263603,-0.000232116,-1.48335e-05,0.000123496,0.00195611,0,0,0,0,0,0,-0.000185001,-0.000327198,1.84606e-06,1.01246e-08,3.46641e-07,-3.65048e-05
841,8.41,5,9.21,5,0,0.5,0,0,0,0,-0.494915,0.263895,-0.000431982,-2.03035e-05,2.84866e-05,0.00167568,0,0,0,0,0,0,-0.00547405,-0.00192451,-2.02575e-05,6.02084e-06,-5.20433e-06,-0.000830146
842,8.42,5,9.215,5,0,0.5,0,0,0,0,-0.49431,0.264113,-0.000429125,1.51654e-06,-1.2019e-05,0.00137111,0,0,0,0,0,0,-0.0122672,-0.00311742,-1.95526e-05,2.02828e-05,1.84648e-05,-0.00132228
843,8.43,5,9.22,5,0,0.5,0,0,0,0,-0.493543,0.264202,-0.000301066,1.59983e-05,-8.16703e-06,0.00112517,0,0,0,0,0,0,-0.0158192,-0.00407207,-9.0378e-06,2.61221e-05,4.24983e-05,-0.00134313
844,8.44,5,9.225,5,0,0.5,0,0,0,0,-0.492856,0.264202,-0.000190476,-1.73109e-05,-3.12586e-05,0.00100715,0,0,0,0,0,0,-0.0168669,-0.00437297,-4.04051e-06,2.22426e-05,4.8332e-05,-0.00136475
845,8.45,5,9.23,5,0,0.5,0,0,0,0,-0.492456,0.264142,-0.00018675,-9.56966e-05,-0.000128254,0.0010912,0,0,0,0,0,0,-0.0160156,-0.00390027,-5.38264e-06,1.00315e-05,3.85195e-05,-0.00156584
846,8.46,5,9.235,5,0,0.5,0,0,0,0,-0.492519,0.264005,-0.000229423,-0.000171584,-0.000269295,0.00132471,0,0,0,0,0,0,-0.0113874,-0.00267073,2.9001e-06,2.63745e-06,2.53016e-05,-0.00146398
847,8.47,5,9.24,5,0,0.5,0,0,0,0,-0.492969,0.263785,-0.000224706,-0.00019068,-0.000376784,0.00165374,0,0,0,0,0,0,-0.00366559,-0.00110072,2.33747e-07,1.61742e-06,4.25864e-06,-0.00050253
848,8.48,5,9.245,5,0,0.5,0,0,0,0,-0.493402,0.263542,-5.3241e-05,-0.000138624,-0.000378708,0.00188829,0,0,0,0,0,0,0,0,0,0,0,0
849,8.49,5,9.25,5,0,0.5,0,0,0,0,-0.493551,0.263256,0.000165194,-8.36444e-05,-0.000290721,0.00203959,0,0,0,0,0,0,0,0,0,0,0,0
850,8.5,5,9.255,5,0,0.5,0,0,0,0,-0.493469,0.262942,0.000312882,-3.73399e-05,-0.000169584,0.00213342,0,0,0,0,0,0,0,0,0,0,0,0
851,8.51,5,9.26,5,0,0.5,0,0,0,0,-0.493551,0.26262,0.000413496,2.95808e-05,1.13929e-05,0.00224462,0,0,0,0,0,0,0,0,0,0,0,0
852,8.52,5,9.265,5,0,0.5,0,0,0,0,-0.493919,0.262577,0.000451828,7.90102e-05,0.000172947,0.0023034,0,0,0,0,0,0,0,0,0,0,0,0
853,8.53,5,9.27,5,0,0.5,0,0,0,0,-0.49442,0.262687,0.000406679,8.64362e-05,0.000264788,0.00232222,0,0,0,0,0,0,0,0,0,0,0,0
854,8.54,5,9.275,5,0,0.5,0,0,0,0,-0.494879,0.262889,0.000248483,5.962e-05,0.000269134,0.00228711,0,0,0,0,0,0,0,0,0,0,0,0
855,8.55,5,9.28,5,0,0.5,0,0,0,0,-0.495117,0.263226,-3.51184e-05,9.75437e-06,0.000191286,0.00212261,0,0,0,0,0,0,0,0,0,0,0,0
856,8.56,5,9.285,5,0,0.5,0,0,0,0,-0.495019,0.263575,-0.000331288,-2.30223e-05,8.14388e-05,0.00185166,0,0,0,0,0,0,-0.0013382,-0.00106285,2.25563e-06,7.25048e-07,-2.02813e-06,-0.000258181
857,8.57,5,9.29,5,0,0.5,0,0,0,0,-0.494586,0.263842,-0.000452276,-1.20378e-05,8.08868e-06,0.00155024,0,0,0,0,0,0,-0.00826034,-0.00241308,-2.48945e-05,1.16913e-05,7.45662e-07,-0.00107653
858,8.58,5,9.295,5,0,0.5,0,0,0,0,-0.493913,0.263994,-0.000386023,1.0564e-05,-1.24652e-05,0.00127481,0,0,0,0,0,0,-0.0140146,-0.00354946,-1.53627e-05,2.38477e-05,2.8877e-05,-0.00134152
859,8.59,5,9.3,5,0,0.5,0,0,0,0,-0.493118,0.264063,-0.000255353,8.65631e-06,-1.15081e-05,0.00105543,0,0,0,0,0,0,-0.0164012,-0.00427103,-5.90421e-06,2.54818e-05,4.71611e-05,-0.00132398
860,8.6,5,9.305,5,0,0.5,0,0,0,0,-0.492492,0.264024,-0.000173744,-4.24936e-05,-5.7793e-05,0.00101082,0,0,0,0,0,0,-0.0168598,-0.00430475,-4.41951e-06,1.8653e-05,4.63888e-05,-0.00144286
861,8.61,5,9.31,5,0,0.5,0,0,0,0,-0.49227,0.263953,-0.000203636,-0.000127804,-0.000178502,0.00116817,0,0,0,0,0,0,-0.0147847,-0.00352288,-3.6937e-06,6.2358e-06,3.42708e-05,-0.00159516
862,8.62,5,9.315,5,0,0.5,0,0,0,0,-0.492501,0.263798,-0.000238816,-0.000186124,-0.000317318,0.00143624,0,0,0,0,0,0,-0.00861612,-0.00213184,5.93051e-06,1.65784e-06,1.84071e-05,-0.00118421
863,8.63,5,9.32,5,0,0.5,0,0,0,0,-0.493001,0.26356,-0.000181892,-0.000178961,-0.000394456,0.00175957,0,0,0,0,0,0,-0.00124406,-0.000443169,-3.24501e-06,7.70024e-07,-2.73173e-07,-0.000142614
864,8.64,5,9.325,5,0,0.5,0,0,0,0,-0.493339,0.263299,3.53998e-05,-0.000113326,-0.000350648,0.00194388,0,0,0,0,0,0,0,0,0,0,0,0
865,8.65,5,9.33,5,0,0.5,0,0,0,0,-0.493403,0.263016,0.000232077,-6.83524e-05,-0.000249897,0.00207922,0,0,0,0,0,0,0,0,0,0,0,0
866,8.66,5,9.335,5,0,0.5,0,0,0,0,-0.493315,0.262663,0.000360592,-9.96378e-06,-0.000101083,0.00217582,0,0,0,0,0,0,0,0,0,0,0,0
867,8.67,5,9.34,5,0,0.5,0,0,0,0,-0.49351,0.262428,0.00043529,5.16202e-05,7.78757e-05,0.00227802,0,0,0,0,0,0,0,0,0,0,0,0
868,8.68,5,9.345,5,0,0.5,0,0,0,0,-0.493962,0.262473,0.000444452,8.73265e-05,0.000218276,0.00231876,0,0,0,0,0,0,0,0,0,0,0,0
869,8.69,5,9.35,5,0,0.5,0,0,0,0,-0.494441,0.26263,0.000359642,8.00759e-05,0.000275832,0.0023132,0,0,0,0,0,0,0,0,0,0,0,0
870,8.7,5,9.355,5,0,0.5,0,0,0,0,-0.494866,0.262861,0.000149245,3.96927e-05,0.000244446,0.00224545,0,0,0,0,0,0,0,0,0,0,0,0
871,8.71,5,9.36,5,0,0.5,0,0,0,0,-0.494941,0.263234,-0.000156617,-8.55241e-06,0.000146723,0.00202641,0,0,0,0,0,0,-1.79499e-15,-1.91798e-15,-1.62765e-17,1.46212e-19,2.37258e-19,-1.20142e-16
872,8.72,5,9.365,5,0,0.5,0,0,0,0,-0.494728,0.26355,-0.000403928,-2.40735e-05,4.45866e-05,0.00175409,0,0,0,0,0,0,-0.00365128,-0.00162549,-1.331e-05,3.11271e-06,-6.25593e-06,-0.000577598
873,8.73,5,9.37,5,0,0.5,0,0,0,0,-0.494177,0.263791,-0.000447238,-4.39868e-06,-8.3019e-06,0.00144084,0,0,0,0,0,0,-0.0108128,-0.00281492,-2.38265e-05,1.62351e-05,9.15296e-06,-0.00127856
874,8.74,5,9.375,5,0,0.5,0,0,0,0,-0.493447,0.263916,-0.000338063,1.49536e-05,-1.20833e-05,0.00117936,0,0,0,0,0,0,-0.0152487,-0.00388432,-1.27023e-05,2.46628e-05,3.68429e-05,-0.00135385
875,8.75,5,9.38,5,0,0.5,0,0,0,0,-0.492708,0.263933,-0.000210446,-7.06511e-06,-2.59542e-05,0.00101733,0,0,0,0,0,0,-0.0167416,-0.00436932,-3.44104e-06,2.27643e-05,4.77395e-05,-0.00133186
876,8.76,5,9.385,5,0,0.5,0,0,0,0,-0.492193,0.263877,-0.00017534,-7.47686e-05,-0.000101499,0.00105429,0,0,0,0,0,0,-0.0165107,-0.00409599,-6.88447e-06,1.39924e-05,3.9297e-05,-0.00152608
877,8.77,5,9.39,5,0,0.5,0,0,0,0,-0.492159,0.263785,-0.000215763,-0.000157118,-0.000236137,0.00126107,0,0,0,0,0,0,-0.0129425,-0.00302441,5.88964e-07,4.56e-06,2.81209e-05,-0.00156858
878,8.78,5,9.395,5,0,0.5,0,0,0,0,-0.492541,0.263578,-0.000232675,-0.000191286,-0.000355613,0.00157049,0,0,0,0,0,0,-0.0056122,-0.00152939,3.96323e-06,1.64291e-06,9.50515e-06,-0.000778343
879,8.79,5,9.4,5,0,0.5,0,0,0,0,-0.493017,0.263337,-0.00010963,-0.000156526,-0.000390815,0.00184235,0,0,0,0,0,0,0,0,0,0,0,0
880,8.8,5,9.405,5,0,0.5,0,0,0,0,-0.493238,0.263057,0.000118483,-9.35885e-05,-0.000315958,0.00200779,0,0,0,0,0,0,0,0,0,0,0,0
881,8.81,5,9.41,5,0,0.5,0,0,0,0,-0.493213,0.262769,0.000291032,-4.96879e-05,-0.000203348,0.00211416,0,0,0,0,0,0,0,0,0,0,0,0
882,8.82,5,9.415,5,0,0.5,0,0,0,0,-0.493223,0.262423,0.000388906,1.39676e-05,-3.39649e-05,0.00222317,0,0,0,0,0,0,0,0,0,0,0,0
883,8.83,5,9.42,5,0,0.5,0,0,0,0,-0.493516,0.262292,0.000445263,6.83059e-05,0.000134781,0.00229776,0,0,0,0,0,0,0,0,0,0,0,0
884,8.84,5,9.425,5,0,0.5,0,0,0,0,-0.493989,0.262379,0.0004289,8.7356e-05,0.000247236,0.00232821,0,0,0,0,0,0,0,0,0,0,0,0
885,8.85,5,9.43,5,0,0.5,0,0,0,0,-0.494464,0.262576,0.000298187,6.83674e-05,0.000274114,0.00230573,0,0,0,0,0,0,0,0,0,0,0,0
886,8.86,5,9.435,5,0,0.5,0,0,0,0,-0.494798,0.262881,3.97714e-05,1.94172e-05,0.000210804,0.00217647,0,0,0,0,0,0,0,0,0,0,0,0
