iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
21,0.0105,4,2,4,0,0,0,0,0,0,-19.6329,53.0221,13.087,-3.51285,-12.8788,124.647,0,0,0,0,0,0,-4.3599,2.33818,3.26813,1.80934,-1.8125,5.9032
22,0.011,4,2,4,0,0,0,0,0,0,-19.757,51.8371,13.4711,-1.92759,-13.231,120.583,0,0,0,0,0,0,-4.35271,2.26952,3.2772,1.89108,-1.81895,5.72801
23,0.0115,4,2,4,0,0,0,0,0,0,-19.9007,50.7036,13.8313,-0.711488,-13.5526,117.018,0,0,0,0,0,0,-4.34863,2.20215,3.28984,1.95015,-1.82946,5.57031
24,0.012,4,2,4,0,0,0,0,0,0,-20.0565,49.6139,14.1735,0.218072,-13.8544,113.852,0,0,0,0,0,0,-4.35336,2.13147,3.30298,1.99115,-1.83673,5.42905
25,0.0125,4,2,4,0,0,0,0,0,0,-20.2267,48.5762,14.5021,0.930021,-14.14,111.038,0,0,0,0,0,0,-4.35769,2.07135,3.31463,2.01843,-1.84237,5.30011
26,0.013,4,2,4,0,0,0,0,0,0,-20.4154,47.5893,14.817,1.47807,-14.4059,108.518,0,0,0,0,0,0,-4.35081,2.00964,3.3277,2.02821,-1.85455,5.16609
27,0.0135,4,2,4,0,0,0,0,0,0,-20.6262,46.6454,15.1132,1.9023,-14.6442,106.234,0,0,0,0,0,0,-4.34368,1.95142,3.34086,2.03379,-1.86681,5.05542
28,0.014,4,2,4,0,0,0,0,0,0,-20.8491,45.7467,15.3821,2.22564,-14.8511,104.144,0,0,0,0,0,0,-4.35229,1.89854,3.36168,2.04399,-1.88025,4.97692
29,0.0145,4,2,4,0,0,0,0,0,0,-21.0814,44.8885,15.6212,2.4667,-15.0249,102.213,0,0,0,0,0,0,-4.36142,1.84336,3.38345,2.05484,-1.89417,4.89962
30,0.015,4,2,4,0,0,0,0,0,0,-21.3214,44.0632,15.8367,2.63961,-15.1727,100.408,0,0,0,0,0,0,-4.36114,1.79556,3.3908,2.06416,-1.89712,4.83758
31,0.0155,4,2,4,0,0,0,0,0,0,-21.5652,43.2679,16.0371,2.76783,-15.3043,98.7173,0,0,0,0,0,0,-4.36615,1.74926,3.39416,2.06276,-1.89514,4.77777
32,0.016,4,2,4,0,0,0,0,0,0,-21.806,42.4934,16.2282,2.86573,-15.4268,97.1133,0,0,0,0,0,0,-4.3636,1.69672,3.38829,2.0549,-1.88721,4.70743
33,0.0165,4,2,4,0,0,0,0,0,0,-22.0432,41.7381,16.4132,2.93996,-15.5443,95.5795,0,0,0,0,0,0,-4.37057,1.64239,3.39079,2.05115,-1.88377,4.63894
34,0.017,4,2,4,0,0,0,0,0,0,-22.2773,41.0113,16.5989,2.99942,-15.664,94.1228,0,0,0,0,0,0,-4.38014,1.59702,3.40465,2.05691,-1.88935,4.57575
35,0.0175,4,2,4,0,0,0,0,0,0,-22.5084,40.3133,16.7848,3.0475,-15.7865,92.7436,0,0,0,0,0,0,-4.39495,1.55603,3.42366,2.07163,-1.89662,4.52696
36,0.018,4,2,4,0,0,0,0,0,0,-22.7395,39.6339,16.9683,3.0802,-15.9072,91.4268,0,0,0,0,0,0,-4.40219,1.51897,3.43172,2.07576,-1.89654,4.47789
37,0.0185,4,2,4,0,0,0,0,0,0,-22.9786,38.9779,17.1471,3.10433,-16.0199,90.1809,0,0,0,0,0,0,-4.4122,1.47228,3.43808,2.07613,-1.89346,4.42325
38,0.019,4,2,4,0,0,0,0,0,0,-23.2177,38.3387,17.3113,3.10639,-16.1189,88.9822,0,0,0,0,0,0,-4.4233,1.42033,3.44416,2.0621,-1.89124,4.36998
39,0.0195,4,2,4,0,0,0,0,0,0,-23.4623,37.7158,17.468,3.09893,-16.2081,87.8355,0,0,0,0,0,0,-4.42744,1.377,3.451,2.04891,-1.89383,4.31591
40,0.02,4,2,4,0,0,0,0,0,0,-23.7079,37.1002,17.6144,3.0831,-16.2853,86.7149,0,0,0,0,0,0,-4.42266,1.33341,3.45617,2.0407,-1.898,4.25614
41,0.0205,4,2,4,0,0,0,0,0,0,-23.9576,36.4956,17.7542,3.06612,-16.354,85.6284,0,0,0,0,0,0,-4.42351,1.29741,3.466,2.04456,-1.90328,4.2162
42,0.021,4,2,4,0,0,0,0,0,0,-24.2101,35.9014,17.8904,3.04893,-16.4173,84.5781,0,0,0,0,0,0,-4.42843,1.25626,3.46915,2.03202,-1.9022,4.17057
43,0.0215,4,2,4,0,0,0,0,0,0,-24.4596,35.322,18.0185,3.02929,-16.4734,83.5631,0,0,0,0,0,0,-4.44237,1.21177,3.47588,2.0286,-1.90005,4.12647
44,0.022,4,2,4,0,0,0,0,0,0,-24.7073,34.7582,18.1392,3.01014,-16.5215,82.5875,0,0,0,0,0,0,-4.4583,1.1665,3.48831,2.03906,-1.90045,4.0893
45,0.0225,4,2,4,0,0,0,0,0,0,-24.9495,34.2061,18.2557,2.98564,-16.5663,81.6449,0,0,0,0,0,0,-4.47349,1.12883,3.50002,2.06098,-1.89882,4.06645
46,0.023,4,2,4,0,0,0,0,0,0,-25.1855,33.6639,18.3659,2.94698,-16.6076,80.7267,0,0,0,0,0,0,-4.48415,1.09362,3.50678,2.07006,-1.89577,4.03143
47,0.0235,4,2,4,0,0,0,0,0,0,-25.4187,33.1347,18.4756,2.90357,-16.65,79.8346,0,0,0,0,0,0,-4.4911,1.04922,3.50409,2.05376,-1.88752,3.97228
48,0.024,4,2,4,0,0,0,0,0,0,-25.6474,32.6172,18.5914,2.867,-16.7003,78.9642,0,0,0,0,0,0,-4.49736,0.996256,3.4945,2.02494,-1.8747,3.90515
49,0.0245,4,2,4,0,0,0,0,0,0,-25.8699,32.1083,18.7136,2.84093,-16.7587,78.1045,0,0,0,0,0,0,-4.50506,0.947526,3.49686,2.00126,-1.87281,3.84631
50,0.025,4,2,4,0,0,0,0,0,0,-26.0863,31.6048,18.8378,2.82024,-16.8222,77.2467,0,0,0,0,0,0,-4.51566,0.90954,3.50545,1.99494,-1.87467,3.81024
51,0.0255,4,2,4,0,0,0,0,0,0,-26.3016,31.1059,18.9584,2.80237,-16.8815,76.4003,0,0,0,0,0,0,-4.52658,0.88802,3.5218,2.01279,-1.88155,3.80035
52,0.026,4,2,4,0,0,0,0,0,0,-26.5199,30.6176,19.0743,2.78721,-16.9347,75.5802,0,0,0,0,0,0,-4.54351,0.866713,3.54191,2.03572,-1.88813,3.79697
53,0.0265,4,2,4,0,0,0,0,0,0,-26.7409,30.1338,19.1789,2.76451,-16.976,74.7827,0,0,0,0,0,0,-4.55936,0.829391,3.55629,2.038,-1.89043,3.76637
54,0.027,4,2,4,0,0,0,0,0,0,-26.9661,29.6572,19.277,2.7391,-17.0085,74.0159,0,0,0,0,0,0,-4.56263,0.795696,3.55962,2.03331,-1.88877,3.72629
55,0.0275,4,2,4,0,0,0,0,0,0,-27.1937,29.1899,19.3698,2.71457,-17.0338,73.2793,0,0,0,0,0,0,-4.56574,0.762112,3.55972,2.03356,-1.88399,3.69097
56,0.028,4,2,4,0,0,0,0,0,0,-27.4185,28.7276,19.4592,2.68919,-17.0562,72.5633,0,0,0,0,0,0,-4.56854,0.719212,3.55143,2.02111,-1.87212,3.64838
57,0.0285,4,2,4,0,0,0,0,0,0,-27.6367,28.2699,19.5523,2.66358,-17.0838,71.8557,0,0,0,0,0,0,-4.56635,0.668585,3.54179,2.01007,-1.85998,3.59627
58,0.029,4,2,4,0,0,0,0,0,0,-27.8471,27.8187,19.6432,2.63245,-17.1129,71.1553,0,0,0,0,0,0,-4.58063,0.628416,3.55541,2.02027,-1.86181,3.56066
59,0.0295,4,2,4,0,0,0,0,0,0,-28.0532,27.3682,19.7303,2.59305,-17.141,70.4584,0,0,0,0,0,0,-4.59979,0.596246,3.56976,2.03827,-1.86119,3.54441
60,0.03,4,2,4,0,0,0,0,0,0,-28.2611,26.9223,19.8152,2.55292,-17.1662,69.7731,0,0,0,0,0,0,-4.60807,0.5675,3.57215,2.03446,-1.85752,3.51744
61,0.0305,4,2,4,0,0,0,0,0,0,-28.4724,26.4855,19.8981,2.51186,-17.1878,69.1084,0,0,0,0,0,0,-4.61403,0.533797,3.57698,2.02504,-1.85805,3.48418
62,0.031,4,2,4,0,0,0,0,0,0,-28.6847,26.0568,19.9837,2.4776,-17.21,68.4621,0,0,0,0,0,0,-4.62108,0.496921,3.57882,2.01026,-1.85532,3.44814
63,0.0315,4,2,4,0,0,0,0,0,0,-28.8955,25.6329,20.0658,2.44737,-17.2289,67.8287,0,0,0,0,0,0,-4.62989,0.466221,3.58294,1.99923,-1.85307,3.42049
64,0.032,4,2,4,0,0,0,0,0,0,-29.1003,25.2099,20.145,2.42215,-17.2476,67.1978,0,0,0,0,0,0,-4.63669,0.434153,3.58676,1.99299,-1.851,3.38977
65,0.0325,4,2,4,0,0,0,0,0,0,-29.2927,24.7882,20.2256,2.40709,-17.271,66.5596,0,0,0,0,0,0,-4.64592,0.398852,3.59629,2.00014,-1.85072,3.36096
66,0.033,4,2,4,0,0,0,0,0,0,-29.4777,24.3695,20.3063,2.39775,-17.2961,65.9232,0,0,0,0,0,0,-4.65127,0.367722,3.60399,2.01248,-1.84925,3.33124
67,0.0335,4,2,4,0,0,0,0,0,0,-29.6605,23.958,20.3831,2.38632,-17.3182,65.3016,0,0,0,0,0,0,-4.65075,0.332833,3.6038,2.01747,-1.84296,3.2935
68,0.034,4,2,4,0,0,0,0,0,0,-29.8418,23.552,20.4553,2.36752,-17.336,64.6928,0,0,0,0,0,0,-4.65047,0.289498,3.60476,2.01518,-1.83873,3.24246
69,0.0345,4,2,4,0,0,0,0,0,0,-30.0258,23.1462,20.5227,2.34024,-17.3474,64.0942,0,0,0,0,0,0,-4.6629,0.248579,3.60723,2.01316,-1.83212,3.21177
70,0.035,4,2,4,0,0,0,0,0,0,-30.2159,22.7408,20.5874,2.31092,-17.3534,63.5085,0,0,0,0,0,0,-4.6817,0.214267,3.61042,2.01068,-1.82453,3.19747
71,0.0355,4,2,4,0,0,0,0,0,0,-30.4107,22.3364,20.6506,2.2801,-17.3561,62.9317,0,0,0,0,0,0,-4.68763,0.180363,3.60322,1.99166,-1.81491,3.16521
72,0.036,4,2,4,0,0,0,0,0,0,-30.6016,21.9345,20.7207,2.25823,-17.3653,62.3572,0,0,0,0,0,0,-4.69069,0.142372,3.6028,1.97868,-1.81109,3.12504
73,0.0365,4,2,4,0,0,0,0,0,0,-30.7942,21.5395,20.7908,2.24323,-17.3724,61.8,0,0,0,0,0,0,-4.69769,0.107089,3.61193,1.9796,-1.81246,3.08977
74,0.037,4,2,4,0,0,0,0,0,0,-30.9858,21.1502,20.8526,2.22384,-17.3735,61.2555,0,0,0,0,0,0,-4.70681,0.0751184,3.62151,1.98904,-1.81139,3.06589
75,0.0375,4,2,4,0,0,0,0,0,0,-31.1734,20.7651,20.9108,2.20442,-17.3727,60.7211,0,0,0,0,0,0,-4.71843,0.0333026,3.62393,1.98399,-1.80344,3.03491
76,0.038,4,2,4,0,0,0,0,0,0,-31.3584,20.3834,20.9663,2.18385,-17.3705,60.1977,0,0,0,0,0,0,-4.73889,-0.00023875,3.63033,1.99065,-1.79597,3.02867
77,0.0385,4,2,4,0,0,0,0,0,0,-31.5424,19.9995,21.0137,2.15212,-17.3617,59.6794,0,0,0,0,0,0,-4.74757,-0.0385625,3.63251,1.99181,-1.79002,3.00249
78,0.039,4,2,4,0,0,0,0,0,0,-31.7228,19.614,21.059,2.11948,-17.3508,59.1617,0,0,0,0,0,0,-4.74506,-0.0775366,3.63,1.97971,-1.78574,2.95035
79,0.0395,4,2,4,0,0,0,0,0,0,-31.8952,19.2283,21.1024,2.08499,-17.3414,58.6336,0,0,0,0,0,0,-4.73718,-0.113626,3.62703,1.9679,-1.782,2.89702
80,0.04,4,2,4,0,0,0,0,0,0,-32.0673,18.8434,21.151,2.05982,-17.3362,58.1031,0,0,0,0,0,0,-4.72953,-0.143205,3.62395,1.96317,-1.77715,2.85648
81,0.0405,4,2,4,0,0,0,0,0,0,-32.237,18.4608,21.2011,2.03613,-17.3334,57.5732,0,0,0,0,0,0,-4.73611,-0.173727,3.62879,1.9689,-1.77352,2.83552
82,0.041,4,2,4,0,0,0,0,0,0,-32.4061,18.0832,21.2565,2.01994,-17.3351,57.0512,0,0,0,0,0,0,-4.75071,-0.203057,3.63161,1.97292,-1.76523,2.82848
83,0.0415,4,2,4,0,0,0,0,0,0,-32.5736,17.7127,21.3151,2.01376,-17.3389,56.5429,0,0,0,0,0,0,-4.77386,-0.231293,3.64266,1.98162,-1.76162,2.82683
84,0.042,4,2,4,0,0,0,0,0,0,-32.7423,17.3472,21.3651,2.00475,-17.3343,56.0485,0,0,0,0,0,0,-4.78406,-0.25834,3.64929,1.99203,-1.75722,2.80892
85,0.0425,4,2,4,0,0,0,0,0,0,-32.9102,16.9829,21.4081,1.99215,-17.3225,55.5634,0,0,0,0,0,0,-4.77823,-0.28799,3.64899,1.98729,-1.75518,2.76553
86,0.043,4,2,4,0,0,0,0,0,0,-33.0674,16.6178,21.4478,1.97633,-17.311,55.073,0,0,0,0,0,0,-4.77108,-0.320427,3.64465,1.9761,-1.75117,2.72175
87,0.0435,4,2,4,0,0,0,0,0,0,-33.2194,16.2522,21.4886,1.96289,-17.3015,54.5827,0,0,0,0,0,0,-4.77261,-0.349645,3.64221,1.97382,-1.7443,2.69902
88,0.044,4,2,4,0,0,0,0,0,0,-33.3658,15.8873,21.5286,1.94687,-17.294,54.0949,0,0,0,0,0,0,-4.77973,-0.386545,3.63937,1.9623,-1.73676,2.67301
89,0.0445,4,2,4,0,0,0,0,0,0,-33.5122,15.5257,21.5664,1.92657,-17.2866,53.6193,0,0,0,0,0,0,-4.78102,-0.42267,3.63233,1.95144,-1.72632,2.64316
90,0.045,4,2,4,0,0,0,0,0,0,-33.6669,15.1682,21.611,1.91517,-17.2811,53.1602,0,0,0,0,0,0,-4.79616,-0.453679,3.64363,1.96559,-1.72376,2.63661
91,0.0455,4,2,4,0,0,0,0,0,0,-33.8243,14.8123,21.6617,1.91026,-17.2777,52.7084,0,0,0,0,0,0,-4.80823,-0.47985,3.65012,1.96988,-1.72049,2.62376
92,0.046,4,2,4,0,0,0,0,0,0,-33.9827,14.456,21.7068,1.89883,-17.2692,52.2593,0,0,0,0,0,0,-4.81252,-0.510029,3.6528,1.96957,-1.71636,2.6009
93,0.0465,4,2,4,0,0,0,0,0,0,-34.1391,14.1002,21.7417,1.87846,-17.2527,51.8101,0,0,0,0,0,0,-4.80816,-0.546251,3.64871,1.95703,-1.7106,2.5624
94,0.047,4,2,4,0,0,0,0,0,0,-34.2902,13.7456,21.7713,1.85659,-17.2333,51.3598,0,0,0,0,0,0,-4.80585,-0.587487,3.64596,1.94595,-1.70496,2.52189
95,0.0475,4,2,4,0,0,0,0,0,0,-34.4332,13.3893,21.7961,1.83207,-17.2112,50.9031,0,0,0,0,0,0,-4.808,-0.627371,3.64488,1.93838,-1.69866,2.48543
96,0.048,4,2,4,0,0,0,0,0,0,-34.5736,13.0315,21.8176,1.80927,-17.1862,50.4513,0,0,0,0,0,0,-4.80832,-0.660583,3.63991,1.92862,-1.69047,2.45142
97,0.0485,4,2,4,0,0,0,0,0,0,-34.7141,12.6745,21.8413,1.79288,-17.1618,50.0057,0,0,0,0,0,0,-4.81339,-0.693933,3.63697,1.92647,-1.68037,2.42614
98,0.049,4,2,4,0,0,0,0,0,0,-34.8588,12.3204,21.8652,1.77954,-17.1365,49.5707,0,0,0,0,0,0,-4.81528,-0.7254,3.63778,1.92589,-1.67481,2.39965
99,0.0495,4,2,4,0,0,0,0,0,0,-35.0021,11.9691,21.8924,1.76848,-17.1137,49.1373,0,0,0,0,0,0,-4.81903,-0.75765,3.64208,1.9311,-1.67069,2.37807
100,0.05,4,2,4,0,0,0,0,0,0,-35.1436,11.6224,21.9221,1.75928,-17.0933,48.7071,0,0,0,0,0,0,-4.82023,-0.791254,3.64569,1.93215,-1.66824,2.34804
101,0.0505,4,2,4,0,0,0,0,0,0,-35.2812,11.2766,21.9468,1.74326,-17.0713,48.2738,0,0,0,0,0,0,-4.81752,-0.826876,3.64787,1.92856,-1.66598,2.30945
102,0.051,4,2,4,0,0,0,0,0,0,-35.4131,10.9285,21.9661,1.71991,-17.0477,47.8328,0,0,0,0,0,0,-4.81356,-0.865416,3.64097,1.91041,-1.65855,2.26213
103,0.0515,4,2,4,0,0,0,0,0,0,-35.5432,10.5766,21.9849,1.69785,-17.0223,47.3939,0,0,0,0,0,0,-4.81297,-0.899301,3.63451,1.89464,-1.65091,2.22653
104,0.052,4,2,4,0,0,0,0,0,0,-35.6727,10.2262,22.0074,1.68527,-16.9977,46.9625,0,0,0,0,0,0,-4.81336,-0.927504,3.63184,1.89332,-1.64416,2.20467
105,0.0525,4,2,4,0,0,0,0,0,0,-35.7997,9.87793,22.0284,1.67629,-16.9716,46.535,0,0,0,0,0,0,-4.8194,-0.962588,3.63837,1.90136,-1.64092,2.18669
106,0.053,4,2,4,0,0,0,0,0,0,-35.9301,9.53337,22.0461,1.66781,-16.9426,46.1187,0,0,0,0,0,0,-4.81998,-0.994295,3.6423,1.90977,-1.63737,2.16111
107,0.0535,4,2,4,0,0,0,0,0,0,-36.0579,9.19265,22.067,1.66603,-16.9154,45.7066,0,0,0,0,0,0,-4.81203,-1.02806,3.63524,1.90268,-1.62982,2.12232
108,0.054,4,2,4,0,0,0,0,0,0,-36.1802,8.85555,22.0887,1.66224,-16.891,45.2914,0,0,0,0,0,0,-4.80277,-1.06107,3.6276,1.88914,-1.62293,2.07646
109,0.0545,4,2,4,0,0,0,0,0,0,-36.2983,8.518,22.102,1.64414,-16.8633,44.8744,0,0,0,0,0,0,-4.7998,-1.08685,3.62199,1.88065,-1.61432,2.04633
110,0.055,4,2,4,0,0,0,0,0,0,-36.4198,8.17988,22.1147,1.62573,-16.8341,44.468,0,0,0,0,0,0,-4.81446,-1.11648,3.62864,1.88881,-1.6076,2.04517
111,0.0555,4,2,4,0,0,0,0,0,0,-36.5389,7.84083,22.1292,1.61221,-16.8056,44.0624,0,0,0,0,0,0,-4.82638,-1.15038,3.63547,1.89536,-1.6027,2.03547
112,0.056,4,2,4,0,0,0,0,0,0,-36.6573,7.50243,22.1492,1.60885,-16.7792,43.6583,0,0,0,0,0,0,-4.8162,-1.17868,3.62731,1.88454,-1.59694,1.99462
113,0.0565,4,2,4,0,0,0,0,0,0,-36.7762,7.16602,22.1687,1.60779,-16.7522,43.258,0,0,0,0,0,0,-4.80952,-1.2048,3.6228,1.87495,-1.59351,1.95705
114,0.057,4,2,4,0,0,0,0,0,0,-36.8937,6.8315,22.1816,1.60316,-16.7214,42.8615,0,0,0,0,0,0,-4.81815,-1.2367,3.62993,1.88181,-1.5903,1.93977
115,0.0575,4,2,4,0,0,0,0,0,0,-37.0078,6.49763,22.1944,1.60181,-16.6903,42.4658,0,0,0,0,0,0,-4.82451,-1.2709,3.63032,1.88279,-1.58171,1.92006
116,0.058,4,2,4,0,0,0,0,0,0,-37.117,6.16231,22.2025,1.59243,-16.6583,42.068,0,0,0,0,0,0,-4.8276,-1.30989,3.62452,1.87523,-1.57059,1.89681
117,0.0585,4,2,4,0,0,0,0,0,0,-37.2265,5.82804,22.2037,1.57439,-16.6222,41.6778,0,0,0,0,0,0,-4.81682,-1.3478,3.61677,1.86139,-1.56418,1.85339
118,0.059,4,2,4,0,0,0,0,0,0,-37.3332,5.49581,22.2066,1.55918,-16.588,41.2895,0,0,0,0,0,0,-4.80474,-1.38269,3.60854,1.84694,-1.55857,1.81145
119,0.0595,4,2,4,0,0,0,0,0,0,-37.4356,5.16613,22.2156,1.5537,-16.5584,40.9012,0,0,0,0,0,0,-4.80105,-1.41457,3.60286,1.84083,-1.55101,1.785
120,0.06,4,2,4,0,0,0,0,0,0,-37.5388,4.837,22.229,1.55531,-16.5302,40.5181,0,0,0,0,0,0,-4.8137,-1.4432,3.60554,1.84739,-1.54316,1.78289
121,0.0605,4,2,4,0,0,0,0,0,0,-37.639,4.50893,22.2387,1.55408,-16.4997,40.134,0,0,0,0,0,0,-4.82006,-1.47119,3.60614,1.84801,-1.53623,1.77102
122,0.061,4,2,4,0,0,0,0,0,0,-37.7404,4.18101,22.2461,1.5513,-16.467,39.7549,0,0,0,0,0,0,-4.81225,-1.50346,3.60019,1.83708,-1.53005,1.73432
123,0.0615,4,2,4,0,0,0,0,0,0,-37.8423,3.85039,22.2496,1.54212,-16.4317,39.3792,0,0,0,0,0,0,-4.79926,-1.53712,3.59131,1.82113,-1.52403,1.69006
124,0.062,4,2,4,0,0,0,0,0,0,-37.9412,3.52067,22.2472,1.52555,-16.3934,39.0031,0,0,0,0,0,0,-4.8007,-1.57078,3.5941,1.8203,-1.52065,1.66522
125,0.0625,4,2,4,0,0,0,0,0,0,-38.0334,3.19246,22.2395,1.50587,-16.3529,38.6197,0,0,0,0,0,0,-4.79983,-1.60613,3.58906,1.81149,-1.51258,1.64124
126,0.063,4,2,4,0,0,0,0,0,0,-38.128,2.86252,22.2347,1.49398,-16.3115,38.2434,0,0,0,0,0,0,-4.80289,-1.64305,3.58324,1.80422,-1.50308,1.62353
127,0.0635,4,2,4,0,0,0,0,0,0,-38.2223,2.53422,22.2338,1.4909,-16.2706,37.8729,0,0,0,0,0,0,-4.79946,-1.67618,3.58085,1.80294,-1.49672,1.59615
128,0.064,4,2,4,0,0,0,0,0,0,-38.3147,2.21039,22.2343,1.49182,-16.2303,37.5042,0,0,0,0,0,0,-4.78399,-1.70847,3.5701,1.79199,-1.48896,1.55552
129,0.0645,4,2,4,0,0,0,0,0,0,-38.4111,1.8831,22.2321,1.48736,-16.1883,37.1418,0,0,0,0,0,0,-4.77161,-1.74026,3.56313,1.78564,-1.48128,1.51851
130,0.065,4,2,4,0,0,0,0,0,0,-38.5091,1.55509,22.2288,1.48101,-16.1458,36.7854,0,0,0,0,0,0,-4.77577,-1.77399,3.56663,1.79184,-1.47374,1.50024
131,0.0655,4,2,4,0,0,0,0,0,0,-38.5968,1.23001,22.2182,1.46474,-16.1026,36.418,0,0,0,0,0,0,-4.77746,-1.80897,3.56055,1.78107,-1.46393,1.47632
132,0.066,4,2,4,0,0,0,0,0,0,-38.6779,0.905539,22.2075,1.44775,-16.0614,36.0443,0,0,0,0,0,0,-4.77568,-1.83805,3.55001,1.76346,-1.45549,1.44989
133,0.0665,4,2,4,0,0,0,0,0,0,-38.7622,0.5813,22.1984,1.43454,-16.0195,35.6815,0,0,0,0,0,0,-4.7749,-1.86491,3.54924,1.76382,-1.45123,1.43184
134,0.067,4,2,4,0,0,0,0,0,0,-38.8426,0.261697,22.1937,1.43075,-15.9791,35.3217,0,0,0,0,0,0,-4.7681,-1.8951,3.54758,1.76456,-1.44584,1.40506
135,0.0675,4,2,4,0,0,0,0,0,0,-38.9224,-0.0549823,22.1921,1.4359,-15.9391,34.9681,0,0,0,0,0,0,-4.76091,-1.92227,3.54133,1.75972,-1.43749,1.37576
136,0.068,4,2,4,0,0,0,0,0,0,-39.0089,-0.374915,22.1882,1.43982,-15.8957,34.6267,0,0,0,0,0,0,-4.75922,-1.95089,3.53847,1.76086,-1.42775,1.35562
