iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
29,0.0145,4,2,4,0,0,0,0,0,0,-13.1638,30.2492,10.6302,3.15542,-9.48022,66.3316,0,0,0,0,0,0,-2.74792,0.194798,2.38566,0.378617,-1.49021,1.09437
30,0.015,4,2,4,0,0,0,0,0,0,-13.3179,29.737,10.7738,3.29706,-9.57849,65.1362,0,0,0,0,0,0,-2.7464,0.188299,2.38704,0.39732,-1.49032,1.08399
31,0.0155,4,2,4,0,0,0,0,0,0,-13.4717,29.2436,10.9104,3.40619,-9.67015,64.0162,0,0,0,0,0,0,-2.74331,0.180723,2.386,0.40921,-1.48896,1.07
32,0.016,4,2,4,0,0,0,0,0,0,-13.6259,28.7671,11.0429,3.49108,-9.75736,62.9625,0,0,0,0,0,0,-2.74135,0.173002,2.38611,0.419247,-1.48884,1.05746
33,0.0165,4,2,4,0,0,0,0,0,0,-13.7804,28.3044,11.173,3.55732,-9.8418,61.9637,0,0,0,0,0,0,-2.73941,0.165526,2.38524,0.429285,-1.48786,1.04759
34,0.017,4,2,4,0,0,0,0,0,0,-13.9345,27.8539,11.3006,3.60848,-9.92398,61.012,0,0,0,0,0,0,-2.738,0.155198,2.38538,0.437707,-1.48782,1.03474
35,0.0175,4,2,4,0,0,0,0,0,0,-14.0877,27.416,11.4258,3.6474,-10.0043,60.1032,0,0,0,0,0,0,-2.73783,0.142972,2.38673,0.445509,-1.48842,1.01999
36,0.018,4,2,4,0,0,0,0,0,0,-14.2407,26.9923,11.5491,3.6772,-10.0829,59.2392,0,0,0,0,0,0,-2.73859,0.130149,2.38891,0.451642,-1.48978,1.00514
37,0.0185,4,2,4,0,0,0,0,0,0,-14.3943,26.5834,11.6708,3.69978,-10.1597,58.419,0,0,0,0,0,0,-2.7392,0.116807,2.39246,0.457757,-1.4922,0.988818
38,0.019,4,2,4,0,0,0,0,0,0,-14.5492,26.1882,11.7912,3.71657,-10.2342,57.6387,0,0,0,0,0,0,-2.73852,0.103824,2.39526,0.46497,-1.49367,0.971629
39,0.0195,4,2,4,0,0,0,0,0,0,-14.7049,25.807,11.9099,3.72872,-10.3064,56.8941,0,0,0,0,0,0,-2.73666,0.0905266,2.3982,0.469825,-1.49585,0.95289
40,0.02,4,2,4,0,0,0,0,0,0,-14.8608,25.4371,12.0243,3.73573,-10.3741,56.1776,0,0,0,0,0,0,-2.73799,0.0758662,2.40051,0.473017,-1.49631,0.936339
41,0.0205,4,2,4,0,0,0,0,0,0,-15.0168,25.0776,12.132,3.73622,-10.4353,55.4863,0,0,0,0,0,0,-2.74085,0.0628892,2.40278,0.478021,-1.49618,0.92659
42,0.021,4,2,4,0,0,0,0,0,0,-15.173,24.7285,12.2344,3.73218,-10.491,54.8191,0,0,0,0,0,0,-2.74336,0.0505117,2.40412,0.481576,-1.49552,0.916979
43,0.0215,4,2,4,0,0,0,0,0,0,-15.3298,24.3873,12.3321,3.72438,-10.5415,54.1718,0,0,0,0,0,0,-2.74765,0.0395682,2.40769,0.486873,-1.49657,0.910536
44,0.022,4,2,4,0,0,0,0,0,0,-15.4868,24.0515,12.4257,3.71317,-10.5876,53.5408,0,0,0,0,0,0,-2.74883,0.0288972,2.40882,0.490426,-1.49642,0.901697
45,0.0225,4,2,4,0,0,0,0,0,0,-15.6436,23.7224,12.5173,3.70246,-10.6311,52.927,0,0,0,0,0,0,-2.74932,0.0183244,2.40892,0.492988,-1.49553,0.892697
46,0.023,4,2,4,0,0,0,0,0,0,-15.7987,23.401,12.6091,3.69348,-10.6752,52.3304,0,0,0,0,0,0,-2.74906,0.00783412,2.40864,0.494708,-1.49453,0.882323
47,0.0235,4,2,4,0,0,0,0,0,0,-15.9516,23.0875,12.7009,3.68574,-10.7203,51.7523,0,0,0,0,0,0,-2.7495,-0.00384458,2.40635,0.494666,-1.49148,0.87224
48,0.024,4,2,4,0,0,0,0,0,0,-16.1016,22.7789,12.7919,3.67844,-10.7658,51.188,0,0,0,0,0,0,-2.74949,-0.0168225,2.40484,0.493794,-1.4892,0.857992
49,0.0245,4,2,4,0,0,0,0,0,0,-16.2492,22.4752,12.8825,3.67247,-10.8117,50.6352,0,0,0,0,0,0,-2.75055,-0.0293531,2.4043,0.494353,-1.48754,0.844306
50,0.025,4,2,4,0,0,0,0,0,0,-16.3946,22.1775,12.9727,3.66783,-10.8577,50.0953,0,0,0,0,0,0,-2.75256,-0.0421822,2.40545,0.496754,-1.48685,0.830777
51,0.0255,4,2,4,0,0,0,0,0,0,-16.5385,21.8868,13.0619,3.66345,-10.9035,49.5709,0,0,0,0,0,0,-2.75581,-0.0549232,2.40969,0.503318,-1.48837,0.819461
52,0.026,4,2,4,0,0,0,0,0,0,-16.6799,21.6013,13.1506,3.65803,-10.9498,49.0592,0,0,0,0,0,0,-2.75668,-0.0666593,2.41208,0.509736,-1.48887,0.808501
53,0.0265,4,2,4,0,0,0,0,0,0,-16.8196,21.3219,13.2392,3.652,-10.9963,48.5615,0,0,0,0,0,0,-2.7612,-0.0765072,2.41675,0.519333,-1.48995,0.804316
54,0.027,4,2,4,0,0,0,0,0,0,-16.9584,21.048,13.3261,3.64376,-11.0415,48.0766,0,0,0,0,0,0,-2.76316,-0.0889438,2.41794,0.523963,-1.48881,0.794087
55,0.0275,4,2,4,0,0,0,0,0,0,-17.0958,20.7778,13.4102,3.63128,-11.0845,47.6018,0,0,0,0,0,0,-2.76483,-0.102348,2.4182,0.5258,-1.48716,0.781605
56,0.028,4,2,4,0,0,0,0,0,0,-17.2328,20.5123,13.4932,3.61794,-11.1264,47.1394,0,0,0,0,0,0,-2.76889,-0.117834,2.41797,0.525933,-1.4842,0.769389
57,0.0285,4,2,4,0,0,0,0,0,0,-17.3693,20.2507,13.5753,3.60524,-11.1673,46.6873,0,0,0,0,0,0,-2.77081,-0.134053,2.41631,0.522591,-1.48094,0.753089
58,0.029,4,2,4,0,0,0,0,0,0,-17.5057,19.9927,13.6559,3.59231,-11.2066,46.2441,0,0,0,0,0,0,-2.76956,-0.149226,2.41526,0.521285,-1.47952,0.736459
59,0.0295,4,2,4,0,0,0,0,0,0,-17.6428,19.7382,13.7353,3.57979,-11.2441,45.8098,0,0,0,0,0,0,-2.76872,-0.162205,2.41725,0.522128,-1.481,0.720779
60,0.03,4,2,4,0,0,0,0,0,0,-17.7789,19.4847,13.8134,3.56695,-11.2805,45.3806,0,0,0,0,0,0,-2.76838,-0.174485,2.41908,0.523973,-1.48199,0.707403
61,0.0305,4,2,4,0,0,0,0,0,0,-17.9147,19.2332,13.891,3.55621,-11.3158,44.9581,0,0,0,0,0,0,-2.76864,-0.187075,2.42035,0.526289,-1.4822,0.697168
62,0.031,4,2,4,0,0,0,0,0,0,-18.05,18.9847,13.9653,3.54533,-11.3479,44.5428,0,0,0,0,0,0,-2.76825,-0.198485,2.42017,0.527404,-1.48139,0.687258
63,0.0315,4,2,4,0,0,0,0,0,0,-18.1851,18.7405,14.0364,3.53449,-11.3766,44.1378,0,0,0,0,0,0,-2.77061,-0.210534,2.42064,0.529814,-1.47987,0.678902
64,0.032,4,2,4,0,0,0,0,0,0,-18.3196,18.4996,14.1055,3.52389,-11.4033,43.7406,0,0,0,0,0,0,-2.77411,-0.225461,2.4231,0.533534,-1.47947,0.669981
65,0.0325,4,2,4,0,0,0,0,0,0,-18.453,18.262,14.173,3.51229,-11.4285,43.3513,0,0,0,0,0,0,-2.7794,-0.240164,2.42648,0.538568,-1.4791,0.662845
66,0.033,4,2,4,0,0,0,0,0,0,-18.5852,18.0279,14.2386,3.49861,-11.4525,42.9703,0,0,0,0,0,0,-2.78383,-0.251925,2.42845,0.544196,-1.47768,0.657715
67,0.0335,4,2,4,0,0,0,0,0,0,-18.7159,17.7958,14.3015,3.48138,-11.4745,42.5963,0,0,0,0,0,0,-2.78577,-0.26461,2.42856,0.544973,-1.47597,0.646318
68,0.034,4,2,4,0,0,0,0,0,0,-18.8455,17.5667,14.3637,3.46388,-11.4962,42.2294,0,0,0,0,0,0,-2.78859,-0.276466,2.42843,0.54549,-1.47386,0.636468
69,0.0345,4,2,4,0,0,0,0,0,0,-18.9746,17.3409,14.4277,3.4496,-11.5193,41.8696,0,0,0,0,0,0,-2.78886,-0.288807,2.42528,0.54283,-1.46991,0.622659
70,0.035,4,2,4,0,0,0,0,0,0,-19.1028,17.1167,14.4941,3.43822,-11.5448,41.5136,0,0,0,0,0,0,-2.78803,-0.302821,2.42025,0.537836,-1.46492,0.606364
71,0.0355,4,2,4,0,0,0,0,0,0,-19.2293,16.8948,14.5611,3.42819,-11.5719,41.1613,0,0,0,0,0,0,-2.78724,-0.320183,2.41497,0.531313,-1.45956,0.586633
72,0.036,4,2,4,0,0,0,0,0,0,-19.3543,16.6745,14.6282,3.41914,-11.6002,40.8124,0,0,0,0,0,0,-2.78817,-0.335856,2.41201,0.529278,-1.45535,0.572342
73,0.0365,4,2,4,0,0,0,0,0,0,-19.4774,16.4562,14.6956,3.41083,-11.6294,40.4667,0,0,0,0,0,0,-2.789,-0.350139,2.41206,0.531568,-1.45349,0.559543
74,0.037,4,2,4,0,0,0,0,0,0,-19.5996,16.2388,14.7618,3.40157,-11.6577,40.1237,0,0,0,0,0,0,-2.79101,-0.364407,2.41472,0.536353,-1.4532,0.547513
75,0.0375,4,2,4,0,0,0,0,0,0,-19.7195,16.0222,14.8261,3.3911,-11.6847,39.7813,0,0,0,0,0,0,-2.79578,-0.376424,2.41929,0.543798,-1.4536,0.541951
76,0.038,4,2,4,0,0,0,0,0,0,-19.8398,15.8082,14.889,3.38127,-11.7097,39.4456,0,0,0,0,0,0,-2.80038,-0.386024,2.42376,0.549902,-1.45451,0.537626
77,0.0385,4,2,4,0,0,0,0,0,0,-19.959,15.596,14.9497,3.37081,-11.7326,39.1139,0,0,0,0,0,0,-2.80498,-0.397624,2.42756,0.553198,-1.45516,0.529942
78,0.039,4,2,4,0,0,0,0,0,0,-20.0778,15.3856,15.0094,3.36099,-11.7541,38.7871,0,0,0,0,0,0,-2.80769,-0.408785,2.4291,0.555081,-1.45458,0.521275
79,0.0395,4,2,4,0,0,0,0,0,0,-20.1946,15.1755,15.0663,3.34929,-11.7734,38.462,0,0,0,0,0,0,-2.80812,-0.423685,2.42813,0.552913,-1.45269,0.508017
80,0.04,4,2,4,0,0,0,0,0,0,-20.3126,14.9676,15.1223,3.34026,-11.7907,38.1453,0,0,0,0,0,0,-2.80611,-0.43849,2.42589,0.552142,-1.45014,0.494642
81,0.0405,4,2,4,0,0,0,0,0,0,-20.4303,14.7612,15.1781,3.33355,-11.8077,37.8341,0,0,0,0,0,0,-2.80583,-0.451929,2.42375,0.552925,-1.4469,0.485719
82,0.041,4,2,4,0,0,0,0,0,0,-20.546,14.556,15.2329,3.32658,-11.8244,37.5261,0,0,0,0,0,0,-2.80467,-0.466024,2.42075,0.551477,-1.4433,0.474348
83,0.0415,4,2,4,0,0,0,0,0,0,-20.661,14.3527,15.2861,3.31839,-11.84,37.2234,0,0,0,0,0,0,-2.80195,-0.481454,2.41681,0.549119,-1.43951,0.45889
84,0.042,4,2,4,0,0,0,0,0,0,-20.776,14.1522,15.3371,3.30828,-11.8541,36.9269,0,0,0,0,0,0,-2.80433,-0.497123,2.4173,0.549893,-1.43785,0.446245
85,0.0425,4,2,4,0,0,0,0,0,0,-20.891,13.9535,15.3881,3.29825,-11.8684,36.6355,0,0,0,0,0,0,-2.80769,-0.511616,2.41859,0.551917,-1.43652,0.43426
86,0.043,4,2,4,0,0,0,0,0,0,-21.0047,13.756,15.4401,3.28797,-11.8841,36.3464,0,0,0,0,0,0,-2.81276,-0.524327,2.42177,0.557021,-1.43591,0.425571
87,0.0435,4,2,4,0,0,0,0,0,0,-21.119,13.5602,15.4924,3.2781,-11.8998,36.0627,0,0,0,0,0,0,-2.81694,-0.536164,2.42148,0.559863,-1.43233,0.419107
88,0.044,4,2,4,0,0,0,0,0,0,-21.2334,13.3647,15.543,3.26628,-11.9139,35.7813,0,0,0,0,0,0,-2.8212,-0.546097,2.41892,0.561425,-1.42699,0.415489
89,0.0445,4,2,4,0,0,0,0,0,0,-21.3487,13.1699,15.5923,3.25371,-11.9263,35.5035,0,0,0,0,0,0,-2.82318,-0.556143,2.41459,0.559951,-1.42125,0.409087
90,0.045,4,2,4,0,0,0,0,0,0,-21.4648,12.9758,15.6398,3.24001,-11.9365,35.2284,0,0,0,0,0,0,-2.82465,-0.566679,2.41406,0.5625,-1.41847,0.402619
91,0.0455,4,2,4,0,0,0,0,0,0,-21.582,12.7819,15.6857,3.22582,-11.9445,34.9569,0,0,0,0,0,0,-2.82497,-0.577954,2.41448,0.564173,-1.41695,0.392177
92,0.046,4,2,4,0,0,0,0,0,0,-21.6992,12.5883,15.7313,3.21269,-11.9519,34.6884,0,0,0,0,0,0,-2.82625,-0.590034,2.41638,0.568109,-1.41635,0.382768
93,0.0465,4,2,4,0,0,0,0,0,0,-21.814,12.3956,15.7775,3.20181,-11.9605,34.4207,0,0,0,0,0,0,-2.82407,-0.603382,2.41555,0.56653,-1.41518,0.365591
94,0.047,4,2,4,0,0,0,0,0,0,-21.9244,12.2038,15.8248,3.19402,-11.9712,34.1511,0,0,0,0,0,0,-2.82309,-0.616958,2.41657,0.565933,-1.41535,0.347589
95,0.0475,4,2,4,0,0,0,0,0,0,-22.0312,12.0128,15.8711,3.18669,-11.9823,33.8803,0,0,0,0,0,0,-2.82181,-0.629658,2.41561,0.563742,-1.4142,0.331747
96,0.048,4,2,4,0,0,0,0,0,0,-22.1351,11.8221,15.9147,3.17807,-11.9918,33.6099,0,0,0,0,0,0,-2.82433,-0.642021,2.41724,0.568405,-1.41293,0.325657
97,0.0485,4,2,4,0,0,0,0,0,0,-22.2374,11.6334,15.9572,3.17046,-12.0004,33.3427,0,0,0,0,0,0,-2.82879,-0.654651,2.41721,0.570434,-1.40978,0.322053
98,0.049,4,2,4,0,0,0,0,0,0,-22.3365,11.4465,15.9988,3.16285,-12.0091,33.0765,0,0,0,0,0,0,-2.83434,-0.668037,2.41525,0.570225,-1.40455,0.319222
99,0.0495,4,2,4,0,0,0,0,0,0,-22.4345,11.2613,16.0397,3.1552,-12.0178,32.8139,0,0,0,0,0,0,-2.8353,-0.682074,2.41151,0.568363,-1.39904,0.310819
100,0.05,4,2,4,0,0,0,0,0,0,-22.5324,11.0774,16.0808,3.14751,-12.0268,32.5551,0,0,0,0,0,0,-2.83375,-0.697863,2.40806,0.567041,-1.39466,0.296683
101,0.0505,4,2,4,0,0,0,0,0,0,-22.6317,10.8953,16.1237,3.14219,-12.0368,32.3031,0,0,0,0,0,0,-2.83335,-0.712407,2.4074,0.567757,-1.39264,0.283077
102,0.051,4,2,4,0,0,0,0,0,0,-22.7327,10.714,16.1676,3.13851,-12.047,32.0569,0,0,0,0,0,0,-2.83464,-0.725237,2.4082,0.570017,-1.39126,0.2721
103,0.0515,4,2,4,0,0,0,0,0,0,-22.834,10.5333,16.2101,3.13336,-12.0565,31.813,0,0,0,0,0,0,-2.83607,-0.736914,2.40781,0.570281,-1.38949,0.262139
104,0.052,4,2,4,0,0,0,0,0,0,-22.9338,10.3529,16.2514,3.1273,-12.0655,31.568,0,0,0,0,0,0,-2.83714,-0.747478,2.40717,0.571255,-1.38772,0.253386
105,0.0525,4,2,4,0,0,0,0,0,0,-23.0345,10.1728,16.2919,3.1214,-12.073,31.3253,0,0,0,0,0,0,-2.8347,-0.759429,2.40414,0.571793,-1.38425,0.241458
106,0.053,4,2,4,0,0,0,0,0,0,-23.1357,9.99175,16.332,3.11602,-12.0793,31.0842,0,0,0,0,0,0,-2.83329,-0.771114,2.4019,0.571775,-1.38105,0.230421
107,0.0535,4,2,4,0,0,0,0,0,0,-23.2362,9.81016,16.3709,3.11,-12.0845,30.8433,0,0,0,0,0,0,-2.83534,-0.782872,2.4011,0.572763,-1.37793,0.223706
108,0.054,4,2,4,0,0,0,0,0,0,-23.3345,9.6287,16.409,3.10449,-12.0892,30.601,0,0,0,0,0,0,-2.8352,-0.794586,2.39736,0.57176,-1.37288,0.216556
109,0.0545,4,2,4,0,0,0,0,0,0,-23.432,9.44752,16.447,3.09964,-12.0935,30.3601,0,0,0,0,0,0,-2.83578,-0.808732,2.39424,0.57125,-1.36819,0.208714
110,0.055,4,2,4,0,0,0,0,0,0,-23.5276,9.26662,16.4823,3.09227,-12.0961,30.1201,0,0,0,0,0,0,-2.83354,-0.82352,2.39051,0.568154,-1.36456,0.195543
111,0.0555,4,2,4,0,0,0,0,0,0,-23.6235,9.08735,16.517,3.08571,-12.0977,29.8856,0,0,0,0,0,0,-2.83357,-0.837611,2.38972,0.567416,-1.36255,0.184309
112,0.056,4,2,4,0,0,0,0,0,0,-23.72,8.9082,16.5498,3.0783,-12.0972,29.6548,0,0,0,0,0,0,-2.83295,-0.850409,2.38912,0.568693,-1.36055,0.174178
113,0.0565,4,2,4,0,0,0,0,0,0,-23.8166,8.73044,16.5803,3.06949,-12.0948,29.4273,0,0,0,0,0,0,-2.83486,-0.863355,2.3913,0.572836,-1.35969,0.165605
114,0.057,4,2,4,0,0,0,0,0,0,-23.9114,8.55406,16.609,3.05911,-12.0914,29.2002,0,0,0,0,0,0,-2.83794,-0.876945,2.39289,0.572743,-1.35852,0.154408
115,0.0575,4,2,4,0,0,0,0,0,0,-24.0056,8.37855,16.638,3.04954,-12.0888,28.9751,0,0,0,0,0,0,-2.83886,-0.889809,2.39246,0.571218,-1.35647,0.141978
116,0.058,4,2,4,0,0,0,0,0,0,-24.0992,8.20282,16.6658,3.03849,-12.0858,28.7512,0,0,0,0,0,0,-2.83893,-0.902845,2.38995,0.570669,-1.35259,0.131039
117,0.0585,4,2,4,0,0,0,0,0,0,-24.1928,8.02729,16.6927,3.02673,-12.0824,28.5292,0,0,0,0,0,0,-2.8388,-0.915018,2.38608,0.570827,-1.34759,0.12295
118,0.059,4,2,4,0,0,0,0,0,0,-24.2866,7.85169,16.7205,3.01618,-12.0798,28.3092,0,0,0,0,0,0,-2.83897,-0.926214,2.38192,0.570319,-1.34235,0.11656
119,0.0595,4,2,4,0,0,0,0,0,0,-24.3801,7.67612,16.7509,3.00917,-12.0787,28.0911,0,0,0,0,0,0,-2.83883,-0.937838,2.3788,0.571135,-1.33816,0.108949
120,0.06,4,2,4,0,0,0,0,0,0,-24.4738,7.50135,16.7816,3.00313,-12.0775,27.8759,0,0,0,0,0,0,-2.83753,-0.949827,2.3769,0.573564,-1.33514,0.0997038
121,0.0605,4,2,4,0,0,0,0,0,0,-24.5654,7.32714,16.812,2.99724,-12.0762,27.6603,0,0,0,0,0,0,-2.83712,-0.962743,2.37526,0.575079,-1.33208,0.0898111
122,0.061,4,2,4,0,0,0,0,0,0,-24.6568,7.15336,16.8432,2.99365,-12.0747,27.4464,0,0,0,0,0,0,-2.83991,-0.975446,2.37532,0.577192,-1.32933,0.0834578
123,0.0615,4,2,4,0,0,0,0,0,0,-24.7454,6.97981,16.8738,2.99004,-12.0732,27.23,0,0,0,0,0,0,-2.83877,-0.987727,2.37215,0.575396,-1.32532,0.0732402
124,0.062,4,2,4,0,0,0,0,0,0,-24.8295,6.80565,16.901,2.98223,-12.0706,27.0084,0,0,0,0,0,0,-2.83775,-1.00232,2.36973,0.572395,-1.32212,0.0595649
125,0.0625,4,2,4,0,0,0,0,0,0,-24.9112,6.63182,16.9254,2.97205,-12.0669,26.7846,0,0,0,0,0,0,-2.83423,-1.01649,2.36566,0.569047,-1.31826,0.0445163
126,0.063,4,2,4,0,0,0,0,0,0,-24.9932,6.45839,16.9489,2.96196,-12.0626,26.5632,0,0,0,0,0,0,-2.83067,-1.02972,2.3629,0.568595,-1.31508,0.0290463
127,0.0635,4,2,4,0,0,0,0,0,0,-25.0756,6.28517,16.9713,2.95109,-12.0573,26.3437,0,0,0,0,0,0,-2.82886,-1.04159,2.36136,0.569826,-1.31227,0.0170192
128,0.064,4,2,4,0,0,0,0,0,0,-25.1576,6.1128,16.9932,2.94107,-12.0518,26.1262,0,0,0,0,0,0,-2.83005,-1.05264,2.36048,0.571407,-1.3094,0.0104221
129,0.0645,4,2,4,0,0,0,0,0,0,-25.243,5.94254,17.0163,2.9348,-12.0455,25.9167,0,0,0,0,0,0,-2.83139,-1.06366,2.35978,0.572769,-1.30673,0.00306863
130,0.065,4,2,4,0,0,0,0,0,0,-25.33,5.77411,17.0394,2.93048,-12.0386,25.7126,0,0,0,0,0,0,-2.83245,-1.07389,2.35818,0.57382,-1.30342,-0.00456432
131,0.0655,4,2,4,0,0,0,0,0,0,-25.4188,5.60619,17.064,2.92932,-12.0319,25.5139,0,0,0,0,0,0,-2.83685,-1.08769,2.35706,0.575111,-1.29925,-0.00857056
132,0.066,4,2,4,0,0,0,0,0,0,-25.508,5.43846,17.0907,2.93137,-12.0265,25.3185,0,0,0,0,0,0,-2.83775,-1.10017,2.35325,0.57409,-1.29429,-0.0155299
133,0.0665,4,2,4,0,0,0,0,0,0,-25.5927,5.2708,17.1171,2.93324,-12.0219,25.1195,0,0,0,0,0,0,-2.83602,-1.11226,2.34921,0.57241,-1.29017,-0.0259382
134,0.067,4,2,4,0,0,0,0,0,0,-25.6738,5.10346,17.1425,2.93479,-12.0176,24.9175,0,0,0,0,0,0,-2.83231,-1.12388,2.34472,0.571469,-1.28584,-0.0382479
135,0.0675,4,2,4,0,0,0,0,0,0,-25.7509,4.93512,17.1658,2.93428,-12.0128,24.7115,0,0,0,0,0,0,-2.83018,-1.13571,2.34186,0.572678,-1.28171,-0.0492417
