iStep,time,X,Y,Z,Vx,Vy,Vz,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,Fcpx,Fcpy,Fcpz,Tcpx,Tcpy,Tcpz,SumUx,SumUy,SumUz,SumTx,SumTy,SumTz
900,0.45,4,2,4,0,0,0,0,0,0,48.0893,31.3806,26.4138,-22.4926,21.4133,-99.5867,0,0,0,0,0,0,8.23166,5.88744,5.52432,6.8301,2.44764,-13.8196
901,0.4505,4,2,4,0,0,0,0,0,0,48.4309,30.9695,26.4452,-22.4637,21.4525,-99.2403,0,0,0,0,0,0,8.29986,5.84195,5.54243,6.84193,2.42664,-13.8158
902,0.451,4,2,4,0,0,0,0,0,0,48.7632,30.5613,26.4786,-22.4304,21.4957,-98.9021,0,0,0,0,0,0,8.39247,5.80592,5.60422,6.91266,2.42988,-13.8497
903,0.4515,4,2,4,0,0,0,0,0,0,49.0866,30.1511,26.5084,-22.417,21.5391,-98.5588,0,0,0,0,0,0,8.44122,5.74063,5.63823,6.9347,2.42565,-13.8008
904,0.452,4,2,4,0,0,0,0,0,0,49.4041,29.7492,26.5323,-22.4193,21.5808,-98.2135,0,0,0,0,0,0,8.48688,5.66949,5.65551,6.91121,2.41468,-13.7379
905,0.4525,4,2,4,0,0,0,0,0,0,49.7129,29.3449,26.5704,-22.4068,21.6402,-97.8454,0,0,0,0,0,0,8.52634,5.57844,5.6456,6.84562,2.38248,-13.6465
906,0.453,4,2,4,0,0,0,0,0,0,50.006,28.9355,26.6344,-22.3655,21.7273,-97.4464,0,0,0,0,0,0,8.58103,5.53489,5.66035,6.83201,2.36612,-13.6295
907,0.4535,4,2,4,0,0,0,0,0,0,50.2862,28.5251,26.7118,-22.3018,21.8284,-97.0277,0,0,0,0,0,0,8.64238,5.46993,5.69242,6.84471,2.35753,-13.5964
908,0.454,4,2,4,0,0,0,0,0,0,50.5769,28.1259,26.7798,-22.2353,21.9157,-96.646,0,0,0,0,0,0,8.70989,5.41121,5.72852,6.87016,2.3504,-13.5801
909,0.4545,4,2,4,0,0,0,0,0,0,50.8823,27.7314,26.8308,-22.1829,21.9815,-96.3132,0,0,0,0,0,0,8.76183,5.38028,5.77066,6.91097,2.3533,-13.5633
910,0.455,4,2,4,0,0,0,0,0,0,51.1946,27.3332,26.8735,-22.1427,22.0374,-96.0061,0,0,0,0,0,0,8.79425,5.31412,5.7839,6.89521,2.33825,-13.4804
911,0.4555,4,2,4,0,0,0,0,0,0,51.4953,26.9173,26.9144,-22.1161,22.0971,-95.6734,0,0,0,0,0,0,8.83798,5.24046,5.7823,6.85068,2.31198,-13.4177
912,0.456,4,2,4,0,0,0,0,0,0,51.7725,26.4926,26.9599,-22.0931,22.171,-95.2995,0,0,0,0,0,0,8.93487,5.17695,5.84854,6.8923,2.32046,-13.4348
913,0.4565,4,2,4,0,0,0,0,0,0,52.0369,26.0649,27.0032,-22.0762,22.2495,-94.9057,0,0,0,0,0,0,8.95837,5.08711,5.87196,6.88096,2.31933,-13.3466
914,0.457,4,2,4,0,0,0,0,0,0,52.3123,25.6396,27.0393,-22.0581,22.3153,-94.5287,0,0,0,0,0,0,8.97352,5.01894,5.87933,6.87151,2.30748,-13.2772
915,0.4575,4,2,4,0,0,0,0,0,0,52.5919,25.2159,27.0827,-22.0208,22.3793,-94.1579,0,0,0,0,0,0,9.01614,4.94613,5.88988,6.8496,2.28949,-13.215
916,0.458,4,2,4,0,0,0,0,0,0,52.862,24.7999,27.1378,-21.9631,22.4524,-93.7864,0,0,0,0,0,0,9.07686,4.88562,5.88899,6.81846,2.25535,-13.1891
917,0.4585,4,2,4,0,0,0,0,0,0,53.1092,24.3906,27.2103,-21.8782,22.5499,-93.3954,0,0,0,0,0,0,9.14901,4.8291,5.91347,6.82083,2.23665,-13.1628
918,0.459,4,2,4,0,0,0,0,0,0,53.3372,23.9687,27.2856,-21.791,22.657,-92.9707,0,0,0,0,0,0,9.20603,4.75824,5.93923,6.82929,2.22025,-13.1198
919,0.4595,4,2,4,0,0,0,0,0,0,53.5654,23.5404,27.3487,-21.7279,22.7544,-92.5468,0,0,0,0,0,0,9.23987,4.68933,5.96347,6.82937,2.21637,-13.0576
920,0.46,4,2,4,0,0,0,0,0,0,53.8039,23.1079,27.3951,-21.6862,22.8309,-92.1378,0,0,0,0,0,0,9.29842,4.62006,6.00939,6.84387,2.22149,-13.0181
921,0.4605,4,2,4,0,0,0,0,0,0,54.0512,22.6676,27.4373,-21.6538,22.8983,-91.7389,0,0,0,0,0,0,9.34758,4.5435,6.02238,6.82372,2.20053,-12.9815
922,0.461,4,2,4,0,0,0,0,0,0,54.2952,22.2281,27.4697,-21.6316,22.9631,-91.3396,0,0,0,0,0,0,9.37496,4.44707,6.02051,6.77744,2.17747,-12.8915
923,0.4615,4,2,4,0,0,0,0,0,0,54.5388,21.7882,27.5286,-21.5703,23.0468,-90.9458,0,0,0,0,0,0,9.41752,4.37171,6.034,6.77885,2.15955,-12.8422
924,0.462,4,2,4,0,0,0,0,0,0,54.7799,21.3585,27.5965,-21.4936,23.135,-90.5579,0,0,0,0,0,0,9.45561,4.29012,6.04866,6.77599,2.14419,-12.7824
925,0.4625,4,2,4,0,0,0,0,0,0,55.022,20.9388,27.6675,-21.4129,23.225,-90.183,0,0,0,0,0,0,9.50981,4.23991,6.07569,6.80071,2.12994,-12.7676
926,0.463,4,2,4,0,0,0,0,0,0,55.2583,20.5088,27.7303,-21.3482,23.3112,-89.8008,0,0,0,0,0,0,9.56441,4.1738,6.08834,6.77441,2.11152,-12.7333
927,0.4635,4,2,4,0,0,0,0,0,0,55.4733,20.0607,27.7816,-21.2998,23.3952,-89.3742,0,0,0,0,0,0,9.59825,4.12365,6.10278,6.76311,2.10009,-12.6835
928,0.464,4,2,4,0,0,0,0,0,0,55.6591,19.6073,27.8339,-21.2472,23.4899,-88.9107,0,0,0,0,0,0,9.6218,4.05378,6.13078,6.76231,2.10289,-12.6133
929,0.4645,4,2,4,0,0,0,0,0,0,55.831,19.16,27.8848,-21.1938,23.5913,-88.4393,0,0,0,0,0,0,9.63844,3.98967,6.15829,6.76155,2.10732,-12.5346
930,0.465,4,2,4,0,0,0,0,0,0,56.0096,18.7238,27.9559,-21.1123,23.7069,-87.9993,0,0,0,0,0,0,9.67292,3.89847,6.17647,6.75664,2.09247,-12.4623
931,0.4655,4,2,4,0,0,0,0,0,0,56.2072,18.3001,28.0508,-21.0008,23.8292,-87.6041,0,0,0,0,0,0,9.72429,3.81181,6.18845,6.74369,2.06996,-12.4162
932,0.466,4,2,4,0,0,0,0,0,0,56.4086,17.8765,28.1349,-20.8986,23.9372,-87.2217,0,0,0,0,0,0,9.76743,3.73157,6.19615,6.71744,2.05071,-12.3653
933,0.4665,4,2,4,0,0,0,0,0,0,56.5894,17.4389,28.2075,-20.8143,24.0426,-86.7979,0,0,0,0,0,0,9.81632,3.64726,6.22125,6.72239,2.03634,-12.3305
934,0.467,4,2,4,0,0,0,0,0,0,56.7574,16.9861,28.2722,-20.7443,24.1459,-86.3444,0,0,0,0,0,0,9.8444,3.56331,6.23497,6.70948,2.02053,-12.2545
935,0.4675,4,2,4,0,0,0,0,0,0,56.9227,16.5284,28.3265,-20.6819,24.2408,-85.8837,0,0,0,0,0,0,9.90818,3.49017,6.26246,6.71296,2.00463,-12.2364
936,0.468,4,2,4,0,0,0,0,0,0,57.0953,16.0814,28.3765,-20.6133,24.3283,-85.4471,0,0,0,0,0,0,9.94011,3.41342,6.27388,6.70256,1.98893,-12.1879
937,0.4685,4,2,4,0,0,0,0,0,0,57.2836,15.6344,28.4417,-20.5231,24.4172,-85.0392,0,0,0,0,0,0,9.96976,3.33166,6.28378,6.68597,1.9733,-12.1171
938,0.469,4,2,4,0,0,0,0,0,0,57.4656,15.1932,28.5142,-20.4198,24.5124,-84.6273,0,0,0,0,0,0,9.98616,3.26003,6.2711,6.64283,1.94739,-12.0385
939,0.4695,4,2,4,0,0,0,0,0,0,57.6282,14.7531,28.5854,-20.3204,24.6138,-84.1944,0,0,0,0,0,0,10.0214,3.19285,6.27994,6.63338,1.92752,-11.9939
940,0.47,4,2,4,0,0,0,0,0,0,57.7755,14.309,28.6544,-20.2321,24.7227,-83.7458,0,0,0,0,0,0,10.0714,3.12219,6.31947,6.65491,1.92248,-11.9687
941,0.4705,4,2,4,0,0,0,0,0,0,57.911,13.8668,28.729,-20.1369,24.8398,-83.2874,0,0,0,0,0,0,10.0817,3.04011,6.32392,6.63268,1.90775,-11.8877
942,0.471,4,2,4,0,0,0,0,0,0,58.0421,13.4181,28.7913,-20.0585,24.9485,-82.8193,0,0,0,0,0,0,10.0994,2.96957,6.32875,6.6066,1.89766,-11.8016
943,0.4715,4,2,4,0,0,0,0,0,0,58.1775,12.963,28.8701,-19.9566,25.0633,-82.3567,0,0,0,0,0,0,10.1354,2.9075,6.3532,6.6116,1.89165,-11.7644
944,0.472,4,2,4,0,0,0,0,0,0,58.3071,12.5128,28.9638,-19.8304,25.1879,-81.8955,0,0,0,0,0,0,10.1808,2.82514,6.3823,6.6222,1.88067,-11.7319
945,0.4725,4,2,4,0,0,0,0,0,0,58.4321,12.0679,29.0452,-19.717,25.3062,-81.4438,0,0,0,0,0,0,10.1674,2.73575,6.36816,6.5724,1.86299,-11.6064
946,0.473,4,2,4,0,0,0,0,0,0,58.5445,11.6256,29.1307,-19.594,25.432,-80.9892,0,0,0,0,0,0,10.2053,2.66505,6.38592,6.56511,1.85145,-11.5623
947,0.4735,4,2,4,0,0,0,0,0,0,58.6468,11.1831,29.2171,-19.4716,25.5601,-80.5234,0,0,0,0,0,0,10.2466,2.59047,6.40878,6.57874,1.83688,-11.5417
948,0.474,4,2,4,0,0,0,0,0,0,58.7485,10.7329,29.292,-19.3696,25.6791,-80.0492,0,0,0,0,0,0,10.2756,2.52512,6.42296,6.57106,1.82333,-11.5013
949,0.4745,4,2,4,0,0,0,0,0,0,58.8503,10.2857,29.3772,-19.2577,25.8031,-79.5793,0,0,0,0,0,0,10.2688,2.4347,6.40731,6.51337,1.80652,-11.3876
950,0.475,4,2,4,0,0,0,0,0,0,58.9622,9.84205,29.4706,-19.1244,25.9243,-79.1346,0,0,0,0,0,0,10.2917,2.35632,6.40531,6.4764,1.78712,-11.3168
951,0.4755,4,2,4,0,0,0,0,0,0,59.0654,9.39747,29.5535,-18.9975,26.0401,-78.6809,0,0,0,0,0,0,10.3587,2.26644,6.43655,6.49841,1.76613,-11.314
952,0.476,4,2,4,0,0,0,0,0,0,59.1534,8.95583,29.6387,-18.8634,26.1598,-78.2115,0,0,0,0,0,0,10.3718,2.17017,6.42121,6.4612,1.73646,-11.2401
953,0.4765,4,2,4,0,0,0,0,0,0,59.2269,8.50546,29.7175,-18.7401,26.278,-77.7202,0,0,0,0,0,0,10.348,2.08075,6.40956,6.42351,1.72477,-11.1199
954,0.477,4,2,4,0,0,0,0,0,0,59.2986,8.05221,29.7896,-18.6276,26.392,-77.223,0,0,0,0,0,0,10.3731,2.00338,6.44451,6.44499,1.721,-11.0613
955,0.4775,4,2,4,0,0,0,0,0,0,59.3824,7.59573,29.8674,-18.5095,26.5033,-76.7446,0,0,0,0,0,0,10.3984,1.9313,6.44973,6.40848,1.70704,-10.9987
956,0.478,4,2,4,0,0,0,0,0,0,59.4719,7.14449,29.9529,-18.3791,26.6164,-76.278,0,0,0,0,0,0,10.4086,1.83713,6.43223,6.35562,1.67939,-10.9213
957,0.4785,4,2,4,0,0,0,0,0,0,59.5485,6.70269,30.0386,-18.2372,26.7331,-75.8024,0,0,0,0,0,0,10.4314,1.76429,6.44428,6.3434,1.67021,-10.8646
958,0.479,4,2,4,0,0,0,0,0,0,59.6047,6.25405,30.1262,-18.0897,26.8553,-75.3042,0,0,0,0,0,0,10.4519,1.68318,6.46086,6.34443,1.66158,-10.8101
959,0.4795,4,2,4,0,0,0,0,0,0,59.6498,5.80626,30.2073,-17.95,26.9736,-74.7973,0,0,0,0,0,0,10.4605,1.60393,6.47933,6.3502,1.65177,-10.7352
960,0.48,4,2,4,0,0,0,0,0,0,59.7022,5.35623,30.277,-17.8282,27.0822,-74.3039,0,0,0,0,0,0,10.4391,1.52745,6.46962,6.3061,1.64174,-10.6247
961,0.4805,4,2,4,0,0,0,0,0,0,59.7582,4.90613,30.367,-17.6827,27.2011,-73.8179,0,0,0,0,0,0,10.4313,1.43749,6.45889,6.25985,1.62731,-10.5303
962,0.481,4,2,4,0,0,0,0,0,0,59.81,4.46142,30.469,-17.5191,27.3274,-73.3319,0,0,0,0,0,0,10.4663,1.36077,6.4934,6.28571,1.62036,-10.4988
963,0.4815,4,2,4,0,0,0,0,0,0,59.8519,4.01983,30.5677,-17.3577,27.4542,-72.8379,0,0,0,0,0,0,10.4809,1.28087,6.50188,6.26953,1.60938,-10.4309
964,0.482,4,2,4,0,0,0,0,0,0,59.881,3.58292,30.6646,-17.1928,27.5783,-72.3397,0,0,0,0,0,0,10.4775,1.20566,6.50839,6.25622,1.60075,-10.3394
965,0.4825,4,2,4,0,0,0,0,0,0,59.9097,3.14406,30.7433,-17.052,27.6913,-71.8459,0,0,0,0,0,0,10.4784,1.10901,6.5096,6.23955,1.58321,-10.2617
966,0.483,4,2,4,0,0,0,0,0,0,59.9363,2.70553,30.8237,-16.9104,27.8061,-71.3484,0,0,0,0,0,0,10.4719,1.02822,6.50619,6.2089,1.56905,-10.1632
967,0.4835,4,2,4,0,0,0,0,0,0,59.9699,2.2636,30.9206,-16.746,27.9261,-70.8598,0,0,0,0,0,0,10.4884,0.958951,6.50454,6.17746,1.55254,-10.0964
968,0.484,4,2,4,0,0,0,0,0,0,60.0026,1.82225,31.0244,-16.5659,28.0467,-70.371,0,0,0,0,0,0,10.4941,0.881874,6.50039,6.15909,1.5329,-10.0304
969,0.4845,4,2,4,0,0,0,0,0,0,60.0195,1.38616,31.1293,-16.38,28.1683,-69.8678,0,0,0,0,0,0,10.5238,0.808601,6.52246,6.17131,1.52024,-10.0091
970,0.485,4,2,4,0,0,0,0,0,0,60.0215,0.948936,31.2202,-16.2125,28.2878,-69.3516,0,0,0,0,0,0,10.5031,0.71725,6.49918,6.11977,1.49882,-9.90221
971,0.4855,4,2,4,0,0,0,0,0,0,60.009,0.512942,31.3029,-16.0561,28.4083,-68.8182,0,0,0,0,0,0,10.4563,0.615706,6.46508,6.0524,1.47972,-9.75195
972,0.486,4,2,4,0,0,0,0,0,0,60.0037,0.0731595,31.3931,-15.8867,28.528,-68.2981,0,0,0,0,0,0,10.4617,0.533925,6.47016,6.04803,1.46126,-9.68347
973,0.4865,4,2,4,0,0,0,0,0,0,60.0111,-0.364322,31.4843,-15.7136,28.6427,-67.8011,0,0,0,0,0,0,10.4689,0.448907,6.47284,6.02348,1.44809,-9.60844
974,0.487,4,2,4,0,0,0,0,0,0,60.0122,-0.798782,31.5966,-15.5075,28.7641,-67.2978,0,0,0,0,0,0,10.4999,0.359299,6.48569,6.02143,1.43172,-9.57554
975,0.4875,4,2,4,0,0,0,0,0,0,59.9993,-1.23354,31.6945,-15.3169,28.8802,-66.7804,0,0,0,0,0,0,10.4938,0.271072,6.47031,5.98684,1.40891,-9.49827
976,0.488,4,2,4,0,0,0,0,0,0,59.9714,-1.67037,31.7734,-15.1537,28.9907,-66.2427,0,0,0,0,0,0,10.4607,0.191244,6.45049,5.94903,1.39139,-9.39638
977,0.4885,4,2,4,0,0,0,0,0,0,59.945,-2.10411,31.8572,-14.9794,29.0986,-65.7178,0,0,0,0,0,0,10.4681,0.122229,6.46411,5.94283,1.38511,-9.33196
978,0.489,4,2,4,0,0,0,0,0,0,59.9355,-2.54005,31.938,-14.8118,29.1997,-65.222,0,0,0,0,0,0,10.4481,0.0327385,6.44933,5.88626,1.37818,-9.22192
979,0.4895,4,2,4,0,0,0,0,0,0,59.9261,-2.96934,32.0424,-14.6055,29.3049,-64.7341,0,0,0,0,0,0,10.4632,-0.0657679,6.46146,5.89269,1.35849,-9.18819
980,0.49,4,2,4,0,0,0,0,0,0,59.8984,-3.39318,32.1345,-14.4118,29.4072,-64.2225,0,0,0,0,0,0,10.4639,-0.157756,6.45811,5.87713,1.33638,-9.12943
981,0.4905,4,2,4,0,0,0,0,0,0,59.8562,-3.8248,32.2166,-14.2368,29.5094,-63.6832,0,0,0,0,0,0,10.4407,-0.226629,6.44587,5.83727,1.32662,-9.02368
982,0.491,4,2,4,0,0,0,0,0,0,59.8211,-4.2586,32.2993,-14.0654,29.6098,-63.153,0,0,0,0,0,0,10.4325,-0.300402,6.44172,5.80295,1.31944,-8.93592
983,0.4915,4,2,4,0,0,0,0,0,0,59.7954,-4.69639,32.3799,-13.8977,29.7057,-62.647,0,0,0,0,0,0,10.4344,-0.385397,6.45049,5.78273,1.31223,-8.86694
984,0.492,4,2,4,0,0,0,0,0,0,59.7719,-5.11908,32.4745,-13.6994,29.8021,-62.1607,0,0,0,0,0,0,10.4386,-0.472979,6.45394,5.76637,1.29713,-8.82488
985,0.4925,4,2,4,0,0,0,0,0,0,59.7296,-5.52922,32.5796,-13.479,29.9057,-61.6539,0,0,0,0,0,0,10.4375,-0.547944,6.45469,5.75697,1.28196,-8.76437
986,0.493,4,2,4,0,0,0,0,0,0,59.6738,-5.94767,32.6724,-13.2775,30.0059,-61.1247,0,0,0,0,0,0,10.4214,-0.631652,6.44784,5.73167,1.26904,-8.67236
987,0.4935,4,2,4,0,0,0,0,0,0,59.6173,-6.37569,32.7598,-13.0883,30.1017,-60.5904,0,0,0,0,0,0,10.3766,-0.713376,6.40393,5.65305,1.2498,-8.54342
988,0.494,4,2,4,0,0,0,0,0,0,59.5701,-6.80521,32.8345,-12.9163,30.1877,-60.0764,0,0,0,0,0,0,10.3864,-0.793274,6.40606,5.6461,1.22802,-8.50297
989,0.4945,4,2,4,0,0,0,0,0,0,59.5303,-7.22066,32.9202,-12.7243,30.2754,-59.5834,0,0,0,0,0,0,10.3542,-0.873106,6.38297,5.60426,1.21018,-8.40561
990,0.495,4,2,4,0,0,0,0,0,0,59.4766,-7.6282,33.021,-12.5094,30.3719,-59.0702,0,0,0,0,0,0,10.3791,-0.954828,6.39659,5.60923,1.19178,-8.38111
991,0.4955,4,2,4,0,0,0,0,0,0,59.4097,-8.04836,33.1241,-12.2897,30.4708,-58.5396,0,0,0,0,0,0,10.3526,-1.02116,6.39394,5.58087,1.18953,-8.27535
992,0.496,4,2,4,0,0,0,0,0,0,59.3367,-8.47437,33.2202,-12.0749,30.5647,-58.0141,0,0,0,0,0,0,10.3267,-1.1076,6.37264,5.54353,1.16799,-8.19342
993,0.4965,4,2,4,0,0,0,0,0,0,59.2643,-8.89379,33.2973,-11.88,30.6467,-57.5058,0,0,0,0,0,0,10.2843,-1.18884,6.35549,5.52105,1.14538,-8.09637
994,0.497,4,2,4,0,0,0,0,0,0,59.182,-9.3016,33.3731,-11.6857,30.7299,-56.9924,0,0,0,0,0,0,10.2679,-1.29425,6.34561,5.48951,1.1288,-8.0165
995,0.4975,4,2,4,0,0,0,0,0,0,59.0969,-9.70479,33.465,-11.473,30.8209,-56.4689,0,0,0,0,0,0,10.2316,-1.37979,6.3204,5.43948,1.1164,-7.90593
996,0.498,4,2,4,0,0,0,0,0,0,58.9978,-10.1277,33.5665,-11.2472,30.9128,-55.922,0,0,0,0,0,0,10.2164,-1.45445,6.31993,5.42653,1.10723,-7.83313
997,0.4985,4,2,4,0,0,0,0,0,0,58.9074,-10.5489,33.6586,-11.0251,30.9934,-55.3944,0,0,0,0,0,0,10.1613,-1.52209,6.29853,5.39092,1.09809,-7.71394
998,0.499,4,2,4,0,0,0,0,0,0,58.8233,-10.9647,33.7343,-10.8234,31.0634,-54.8809,0,0,0,0,0,0,10.1418,-1.61032,6.28488,5.36455,1.07656,-7.6513
999,0.4995,4,2,4,0,0,0,0,0,0,58.7268,-11.3692,33.8007,-10.6308,31.1309,-54.3508,0,0,0,0,0,0,10.1004,-1.69472,6.26128,5.31911,1.06486,-7.54581
1000,0.5,4,2,4,0,0,0,0,0,0,58.6152,-11.78,33.8722,-10.4263,31.1946,-53.8023,0,0,0,0,0,0,10.075,-1.78218,6.24236,5.27259,1.05343,-7.44467
1001,0.5005,4,2,4,0,0,0,0,0,0,58.5015,-12.2019,33.9489,-10.2101,31.2541,-53.2491,0,0,0,0,0,0,10.0475,-1.8548,6.23867,5.25386,1.04833,-7.3492
1002,0.501,4,2,4,0,0,0,0,0,0,58.4185,-12.623,34.0327,-9.98126,31.3072,-52.7374,0,0,0,0,0,0,10.0279,-1.94171,6.24249,5.24449,1.03894,-7.27682
1003,0.5015,4,2,4,0,0,0,0,0,0,58.3473,-13.0322,34.1138,-9.75932,31.3578,-52.2474,0,0,0,0,0,0,10.0006,-2.02811,6.2417,5.23062,1.02839,-7.201
1004,0.502,4,2,4,0,0,0,0,0,0,58.2599,-13.4234,34.1817,-9.55673,31.4089,-51.7408,0,0,0,0,0,0,9.94288,-2.10506,6.20197,5.15623,1.01633,-7.07714
1005,0.5025,4,2,4,0,0,0,0,0,0,58.1516,-13.8244,34.2449,-9.36166,31.4584,-51.2049,0,0,0,0,0,0,9.91965,-2.16593,6.18912,5.12953,1.0025,-6.99585
1006,0.503,4,2,4,0,0,0,0,0,0,58.0432,-14.2346,34.3165,-9.15615,31.5079,-50.6671,0,0,0,0,0,0,9.9074,-2.23174,6.17901,5.10654,0.990699,-6.92538
1007,0.5035,4,2,4,0,0,0,0,0,0,57.9541,-14.6498,34.4019,-8.92944,31.5563,-50.1662,0,0,0,0,0,0,9.91048,-2.31198,6.18595,5.11152,0.975733,-6.88606
1008,0.504,4,2,4,0,0,0,0,0,0,57.8642,-15.0455,34.4877,-8.69487,31.6056,-49.6771,0,0,0,0,0,0,9.87815,-2.40735,6.1745,5.08496,0.961192,-6.80034
1009,0.5045,4,2,4,0,0,0,0,0,0,57.7647,-15.4297,34.5593,-8.47427,31.6512,-49.1802,0,0,0,0,0,0,9.81612,-2.48764,6.13999,5.03104,0.94655,-6.67263
1010,0.505,4,2,4,0,0,0,0,0,0,57.6376,-15.8263,34.6173,-8.27324,31.6956,-48.6449,0,0,0,0,0,0,9.7767,-2.5525,6.11356,4.99277,0.926377,-6.58223
1011,0.5055,4,2,4,0,0,0,0,0,0,57.4964,-16.2279,34.6756,-8.06884,31.7383,-48.0975,0,0,0,0,0,0,9.72739,-2.60563,6.07738,4.94871,0.908149,-6.49033
1012,0.506,4,2,4,0,0,0,0,0,0,57.3685,-16.6282,34.735,-7.86141,31.7765,-47.5785,0,0,0,0,0,0,9.70983,-2.68662,6.07696,4.94598,0.894258,-6.44077
1013,0.5065,4,2,4,0,0,0,0,0,0,57.2534,-17.0096,34.8064,-7.63493,31.8148,-47.0811,0,0,0,0,0,0,9.67836,-2.77207,6.06815,4.92299,0.885938,-6.35655
1014,0.507,4,2,4,0,0,0,0,0,0,57.1303,-17.3888,34.8723,-7.41435,31.8516,-46.5766,0,0,0,0,0,0,9.64761,-2.86535,6.05093,4.89726,0.870137,-6.28415
1015,0.5075,4,2,4,0,0,0,0,0,0,56.9874,-17.7778,34.9276,-7.20605,31.8852,-46.0469,0,0,0,0,0,0,9.56528,-2.92595,5.99037,4.81863,0.856887,-6.14858
1016,0.508,4,2,4,0,0,0,0,0,0,56.829,-18.1744,34.9628,-7.01711,31.9079,-45.5003,0,0,0,0,0,0,9.49377,-3.00201,5.95102,4.7635,0.840986,-6.03055
1017,0.5085,4,2,4,0,0,0,0,0,0,56.6764,-18.5703,34.9896,-6.83349,31.9175,-44.9735,0,0,0,0,0,0,9.44308,-3.06889,5.94559,4.75536,0.832037,-5.93897
1018,0.509,4,2,4,0,0,0,0,0,0,56.5363,-18.9452,35.0226,-6.63509,31.9199,-44.4633,0,0,0,0,0,0,9.41048,-3.15829,5.94793,4.74757,0.825409,-5.85992
1019,0.5095,4,2,4,0,0,0,0,0,0,56.4113,-19.3275,35.066,-6.42799,31.9218,-43.9617,0,0,0,0,0,0,9.3655,-3.22834,5.91676,4.69445,0.821438,-5.76197
1020,0.51,4,2,4,0,0,0,0,0,0,56.2951,-19.7212,35.1316,-6.20091,31.9293,-43.4611,0,0,0,0,0,0,9.34008,-3.30536,5.89568,4.64826,0.814573,-5.68036
1021,0.5105,4,2,4,0,0,0,0,0,0,56.1886,-20.1158,35.1992,-5.9827,31.9384,-42.9597,0,0,0,0,0,0,9.32017,-3.37674,5.89882,4.63346,0.807669,-5.60732
1022,0.511,4,2,4,0,0,0,0,0,0,56.0942,-20.5011,35.2663,-5.77073,31.9437,-42.472,0,0,0,0,0,0,9.285,-3.44637,5.89159,4.61242,0.795989,-5.52149
1023,0.5115,4,2,4,0,0,0,0,0,0,56.0055,-20.8744,35.3352,-5.55559,31.9437,-41.9941,0,0,0,0,0,0,9.26973,-3.51544,5.895,4.60039,0.786539,-5.461
1024,0.512,4,2,4,0,0,0,0,0,0,55.9135,-21.2566,35.408,-5.339,31.9441,-41.5151,0,0,0,0,0,0,9.23085,-3.58206,5.87459,4.55449,0.780182,-5.35395
1025,0.5125,4,2,4,0,0,0,0,0,0,55.8141,-21.6504,35.4864,-5.11191,31.9463,-41.037,0,0,0,0,0,0,9.20571,-3.65759,5.85699,4.52255,0.76712,-5.28487
1026,0.513,4,2,4,0,0,0,0,0,0,55.6937,-22.0469,35.5664,-4.88062,31.9558,-40.5448,0,0,0,0,0,0,9.19341,-3.72783,5.85989,4.51946,0.75607,-5.23803
1027,0.5135,4,2,4,0,0,0,0,0,0,55.5478,-22.4312,35.6296,-4.66097,31.9664,-40.0352,0,0,0,0,0,0,9.1221,-3.79518,5.81477,4.4677,0.73754,-5.14282
1028,0.514,4,2,4,0,0,0,0,0,0,55.3716,-22.8005,35.6703,-4.45283,31.9705,-39.509,0,0,0,0,0,0,9.04185,-3.84932,5.759,4.39612,0.723079,-5.0259
1029,0.5145,4,2,4,0,0,0,0,0,0,55.1851,-23.1748,35.6912,-4.26182,31.9639,-38.9845,0,0,0,0,0,0,8.98321,-3.91335,5.73748,4.37062,0.708471,-4.93799
1030,0.515,4,2,4,0,0,0,0,0,0,55.0022,-23.5553,35.7131,-4.06511,31.9463,-38.4693,0,0,0,0,0,0,8.92126,-3.9828,5.70423,4.34356,0.689304,-4.86273
1031,0.5155,4,2,4,0,0,0,0,0,0,54.8289,-23.9324,35.7393,-3.86468,31.9246,-37.9622,0,0,0,0,0,0,8.8632,-4.06223,5.67858,4.32165,0.672526,-4.78918
1032,0.516,4,2,4,0,0,0,0,0,0,54.6789,-24.2988,35.7722,-3.65639,31.9012,-37.4815,0,0,0,0,0,0,8.79687,-4.13392,5.65064,4.29214,0.661425,-4.69807
1033,0.5165,4,2,4,0,0,0,0,0,0,54.5291,-24.6573,35.8052,-3.44231,31.8741,-37.0072,0,0,0,0,0,0,8.7616,-4.20642,5.64805,4.29804,0.642716,-4.65298
1034,0.517,4,2,4,0,0,0,0,0,0,54.3643,-25.0223,35.8197,-3.24221,31.8369,-36.5292,0,0,0,0,0,0,8.69886,-4.2812,5.60643,4.25226,0.624742,-4.57621
1035,0.5175,4,2,4,0,0,0,0,0,0,54.1692,-25.3912,35.8114,-3.0581,31.7869,-36.029,0,0,0,0,0,0,8.63524,-4.35368,5.56273,4.197,0.611791,-4.4815
1036,0.518,4,2,4,0,0,0,0,0,0,53.9413,-25.7476,35.7757,-2.8983,31.728,-35.4998,0,0,0,0,0,0,8.53908,-4.4165,5.50888,4.13477,0.601557,-4.35069
1037,0.5185,4,2,4,0,0,0,0,0,0,53.7178,-26.0978,35.7258,-2.74929,31.6588,-34.9813,0,0,0,0,0,0,8.46595,-4.47822,5.48508,4.11429,0.591309,-4.24995
